ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.4_1.0_0,23.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_1,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_2,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_3,14.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_4,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_5,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_6,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_7,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_8,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_9,20.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_10,24.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_11,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_12,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_13,24.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_14,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_15,23.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_16,23.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_17,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_18,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_19,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_20,19.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_21,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_22,22.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_23,23.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_24,23.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_25,17.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_26,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_27,24.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_28,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_29,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_30,22.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_31,22.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_32,17.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
