ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.3999999999999995_1.0_0,COM,1.352193,1.008881,0.938,4.592,6.222,62349.044839877235,60980.00158187724
A_M_2.3999999999999995_1.0_1,COM,0.06978,1.000964,2.731,0.327,3.829,62428.11074987724,60980.00158187724
A_M_2.3999999999999995_1.0_2,COM,0.628891,1.010009,2.839,0.587,2.832,63568.86830587724,60980.00158187724
A_M_2.3999999999999995_1.0_3,COM,1.520885,1.017166,2.143,0.533,4.449,61257.279646877236,60980.00158187724
A_M_2.3999999999999995_1.0_4,COM,1.312123,1.018497,1.999,5.885,5.908,64372.15374687724,60980.00158187724
A_M_2.3999999999999995_1.0_5,COM,0.42537,1.004954,0.573,2.797,1.96,63392.49819287724,60980.00158187724
A_M_2.3999999999999995_1.0_6,COM,1.062415,1.011743,0.879,4.948,5.126,62789.598204877235,60980.00158187724
A_M_2.3999999999999995_1.0_7,COM,0.770184,1.022414,1.504,0.324,0.451,62850.61392687724,60980.00158187724
A_M_2.3999999999999995_1.0_8,COM,0.761496,1.015789,1.096,0.836,5.308,64130.25901887724,60980.00158187724
A_M_2.3999999999999995_1.0_9,COM,1.593594,1.037452,1.856,1.922,1.847,60927.51418687724,60980.00158187724
A_M_2.3999999999999995_1.0_10,COM,0.057038,1.001174,2.171,2.54,4.155,63121.933381877236,60980.00158187724
A_M_2.3999999999999995_1.0_11,COM,0.982777,1.022613,1.195,1.156,0.89,63343.299995877234,60980.00158187724
A_M_2.3999999999999995_1.0_12,COM,0.323611,1.006446,0.727,4.772,3.338,64591.30410887724,60980.00158187724
A_M_2.3999999999999995_1.0_13,COM,0.664617,1.023777,1.2,2.915,4.752,64203.64533087724,60980.00158187724
A_M_2.3999999999999995_1.0_14,COM,0.920318,1.038277,1.145,5.475,5.938,61766.228302877236,60980.00158187724
A_M_2.3999999999999995_1.0_15,COM,0.191281,1.006634,1.54,0.432,0.386,61953.69761487724,60980.00158187724
A_M_2.3999999999999995_1.0_16,COM,0.186103,1.005663,0.717,3.196,0.375,63871.246158877235,60980.00158187724
A_M_2.3999999999999995_1.0_17,COM,1.426952,1.066,2.064,5.108,1.136,61463.785232877235,60980.00158187724
A_M_2.3999999999999995_1.0_18,COM,0.131,1.006743,1.15,3.575,3.281,64206.52029187724,60980.00158187724
A_M_2.3999999999999995_1.0_19,COM,1.234159,1.057083,2.015,4.875,0.811,62737.13917587724,60980.00158187724
A_M_2.3999999999999995_1.0_20,COM,0.39948,1.01791,0.795,5.996,5.446,61049.37380787724,60980.00158187724
A_M_2.3999999999999995_1.0_21,COM,0.18325,1.008438,0.319,5.55,5.192,62021.205646877235,60980.00158187724
A_M_2.3999999999999995_1.0_22,COM,1.389447,1.062169,2.017,5.595,2.721,61934.545610877234,60980.00158187724
A_M_2.3999999999999995_1.0_23,COM,0.665537,1.0293,0.284,0.881,4.349,62528.55044087724,60980.00158187724
A_M_2.3999999999999995_1.0_24,COM,0.74466,1.051016,0.191,3.887,3.1,62082.53947187724,60980.00158187724
A_M_2.3999999999999995_1.0_25,COM,1.307453,1.093263,1.297,5.608,3.487,62104.76672087724,60980.00158187724
A_M_2.3999999999999995_1.0_26,COM,0.428049,1.031477,0.764,4.727,1.274,63190.197288877236,60980.00158187724
A_M_2.3999999999999995_1.0_27,COM,0.505765,1.04017,2.587,4.907,4.618,60945.888786877236,60980.00158187724
A_M_2.3999999999999995_1.0_28,COM,0.999426,1.076659,1.308,0.485,5.991,62625.38288187724,60980.00158187724
A_M_2.3999999999999995_1.0_29,COM,0.198536,1.017409,0.896,0.871,2.756,61271.27461187724,60980.00158187724
A_M_2.3999999999999995_1.0_30,COM,0.397839,1.03669,1.191,1.071,2.108,63881.252947877234,60980.00158187724
A_M_2.3999999999999995_1.0_31,COM,1.119148,1.096002,3.053,1.779,4.361,61672.35449087724,60980.00158187724
A_M_2.3999999999999995_1.0_32,COM,0.397839,1.03669,1.191,1.071,2.108,63881.252947877234,60980.00158187724
A_M_2.3999999999999995_1.0_33,COM,0.209007,1.016738,2.079,3.076,5.696,64562.426586877235,60980.00158187724
A_M_2.3999999999999995_1.0_34,COM,0.622796,1.056365,2.458,4.064,5.841,61631.51315087724,60980.00158187724
A_M_2.3999999999999995_1.0_35,COM,1.334482,1.124057,1.528,1.488,5.457,61158.838513877236,60980.00158187724
A_M_2.3999999999999995_1.0_36,COM,0.915006,1.070225,2.191,4.114,1.875,62389.04472687724,60980.00158187724
A_M_2.3999999999999995_1.0_37,COM,0.51612,1.044742,2.484,0.294,1.45,63578.52240587724,60980.00158187724
A_M_2.3999999999999995_1.0_38,COM,0.704598,1.066146,1.313,2.796,2.622,63741.954938877236,60980.00158187724
A_M_2.3999999999999995_1.0_39,COM,0.900426,1.097717,1.204,2.48,2.028,61994.55306687724,60980.00158187724
A_M_2.3999999999999995_1.0_40,COM,1.182333,1.128828,1.406,0.437,5.286,61946.59661087724,60980.00158187724
A_M_2.3999999999999995_1.0_41,COM,0.96421,1.103419,0.431,4.956,5.993,64681.28513887724,60980.00158187724
A_M_2.3999999999999995_1.0_42,COM,1.46211,1.143677,0.47,4.315,1.599,64680.554469877236,60980.00158187724
A_M_2.3999999999999995_1.0_43,COM,0.047241,1.004863,1.904,0.719,1.916,61560.59429887724,60980.00158187724
A_M_2.3999999999999995_1.0_44,COM,1.583283,1.162909,0.941,0.432,2.166,63536.764538877236,60980.00158187724
A_M_2.3999999999999995_1.0_45,COM,1.562115,1.146842,1.697,2.069,5.297,62419.16724987724,60980.00158187724
