ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,17.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,21.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,21.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,20.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,14.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,19.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,23.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,24.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,18.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,23.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,19.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,25.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,20.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,24.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,18.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,23.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,14.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,23.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
