ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.3999999999999995_1.0_0,COM,0.359715,1.000463,1.139,4.716,2.963,63813.184551,60796.001439
A_OB_2.3999999999999995_1.0_1,COM,1.32925,1.000059,0.47,3.552,3.231,63460.405387,60796.001439
A_OB_2.3999999999999995_1.0_2,COM,1.106095,1.001287,2.525,0.055,3.863,61653.652207,60796.001439
A_OB_2.3999999999999995_1.0_3,COM,1.173273,1.001527,1.236,1.681,3.313,61765.231959,60796.001439
A_OB_2.3999999999999995_1.0_4,COM,0.866213,1.000827,0.67,2.548,4.341,60823.602658,60796.001439
A_OB_2.3999999999999995_1.0_5,COM,0.262247,1.000268,1.406,4.542,4.37,60832.227913,60796.001439
A_OB_2.3999999999999995_1.0_6,COM,0.150309,1.000709,1.09,1.563,4.638,62189.128807,60796.001439
A_OB_2.3999999999999995_1.0_7,COM,1.038892,1.002844,1.128,3.217,5.396,63871.304948,60796.001439
A_OB_2.3999999999999995_1.0_8,COM,2.245636,1.008577,0.686,1.712,1.019,62353.621458,60796.001439
A_OB_2.3999999999999995_1.0_9,COM,0.200624,1.00098,2.385,1.567,5.929,63248.270548,60796.001439
A_OB_2.3999999999999995_1.0_10,COM,1.427999,1.002124,1.751,5.073,5.163,63832.092278,60796.001439
A_OB_2.3999999999999995_1.0_11,COM,0.01347,1.000042,0.57,4.604,0.761,64117.822828,60796.001439
A_OB_2.3999999999999995_1.0_12,COM,0.718865,1.007658,1.109,4.91,2.827,63778.642429,60796.001439
A_OB_2.3999999999999995_1.0_13,COM,0.521208,1.00397,1.803,0.119,0.206,63161.293485,60796.001439
A_OB_2.3999999999999995_1.0_14,COM,0.370852,1.002919,2.167,6.058,5.766,62961.626621,60796.001439
A_OB_2.3999999999999995_1.0_15,COM,0.710732,1.003553,2.342,4.331,1.54,61079.443401,60796.001439
A_OB_2.3999999999999995_1.0_16,COM,1.539548,1.009921,0.861,2.408,1.202,61869.439295,60796.001439
A_OB_2.3999999999999995_1.0_17,COM,1.154971,1.010202,1.971,3.04,1.083,63523.50734,60796.001439
A_OB_2.3999999999999995_1.0_18,COM,1.37351,1.007722,1.019,2.424,5.203,62439.729848,60796.001439
A_OB_2.3999999999999995_1.0_19,COM,0.973375,1.008637,1.088,3.318,0.869,64408.18701,60796.001439
A_OB_2.3999999999999995_1.0_20,COM,0.69895,1.00699,2.441,3.568,1.067,64457.26811,60796.001439
A_OB_2.3999999999999995_1.0_21,COM,1.445807,1.009966,1.271,1.505,5.556,62180.955451,60796.001439
A_OB_2.3999999999999995_1.0_22,COM,0.64686,1.005655,1.807,5.67,3.843,61863.719533,60796.001439
A_OB_2.3999999999999995_1.0_23,COM,0.877043,1.006398,2.823,0.223,4.693,64006.605786,60796.001439
A_OB_2.3999999999999995_1.0_24,COM,0.245533,1.001837,1.16,5.776,1.229,63247.983161,60796.001439
A_OB_2.3999999999999995_1.0_25,COM,0.841226,1.007582,1.763,6.121,3.286,61784.712552,60796.001439
A_OB_2.3999999999999995_1.0_26,COM,0.660637,1.006512,1.872,0.417,5.143,60953.26564,60796.001439
A_OB_2.3999999999999995_1.0_27,COM,0.339397,1.00288,2.063,0.587,5.836,62919.360571,60796.001439
A_OB_2.3999999999999995_1.0_28,COM,1.392634,1.007286,1.728,3.609,1.647,61836.962387,60796.001439
A_OB_2.3999999999999995_1.0_29,COM,0.770709,1.004098,1.164,4.52,4.456,62061.92412,60796.001439
A_OB_2.3999999999999995_1.0_30,COM,1.155998,1.010514,1.896,3.082,0.475,62233.484279,60796.001439
A_OB_2.3999999999999995_1.0_31,COM,0.166539,1.000993,1.485,3.45,4.555,62845.193226,60796.001439
A_OB_2.3999999999999995_1.0_32,COM,1.261043,1.009115,1.105,4.781,5.496,62379.272871,60796.001439
A_OB_2.3999999999999995_1.0_33,COM,1.198063,1.018238,2.139,3.251,3.82,62162.796534,60796.001439
A_OB_2.3999999999999995_1.0_34,COM,0.23328,1.003768,1.348,1.265,5.708,63789.445563,60796.001439
A_OB_2.3999999999999995_1.0_35,COM,2.474581,1.042708,2.227,2.93,4.699,60860.440165,60796.001439
A_OB_2.3999999999999995_1.0_36,COM,3.641451,1.065668,2.439,1.75,3.845,61326.662024,60796.001439
A_OB_2.3999999999999995_1.0_37,COM,0.772479,1.014606,1.039,3.606,3.676,62944.31357,60796.001439
A_OB_2.3999999999999995_1.0_38,COM,1.005084,1.015487,0.078,0.873,4.334,60889.877043,60796.001439
A_OB_2.3999999999999995_1.0_39,COM,0.92363,1.010072,2.137,6.215,3.623,61141.287593,60796.001439
A_OB_2.3999999999999995_1.0_40,COM,0.949322,1.017749,0.866,0.587,6.219,63105.257673,60796.001439
A_OB_2.3999999999999995_1.0_41,COM,0.033142,1.00039,2.784,2.133,2.13,62447.792708,60796.001439
A_OB_2.3999999999999995_1.0_42,COM,1.128084,1.018834,0.768,4.98,2.761,62134.341529,60796.001439
A_OB_2.3999999999999995_1.0_43,COM,0.412326,1.006349,2.3,3.656,2.814,62191.161001,60796.001439
A_OB_2.3999999999999995_1.0_44,COM,0.40787,1.005378,1.752,3.011,2.674,64065.20122,60796.001439
A_OB_2.3999999999999995_1.0_45,COM,0.465394,1.007423,1.24,1.703,2.248,64361.049502,60796.001439
A_OB_2.3999999999999995_1.0_46,COM,1.445824,1.024063,2.45,0.669,5.302,61655.26053,60796.001439
A_OB_2.3999999999999995_1.0_47,COM,0.248559,1.002741,2.203,0.951,1.96,61994.905387,60796.001439
A_OB_2.3999999999999995_1.0_48,COM,1.12978,1.017791,1.276,3.357,4.022,61723.523597,60796.001439
A_OB_2.3999999999999995_1.0_49,COM,0.925695,1.01373,0.644,1.521,2.924,60780.887008,60796.001439
A_OB_2.3999999999999995_1.0_50,COM,1.216056,1.013526,2.289,6.147,2.727,63872.798593,60796.001439
A_OB_2.3999999999999995_1.0_51,COM,0.45158,1.005679,1.858,4.317,5.699,61166.490163,60796.001439
A_OB_2.3999999999999995_1.0_52,COM,1.289204,1.023541,0.861,0.428,3.334,60895.567496,60796.001439
A_OB_2.3999999999999995_1.0_53,COM,0.103938,1.00115,0.255,3.607,5.128,64011.480958,60796.001439
A_OB_2.3999999999999995_1.0_54,COM,0.849646,1.01687,2.693,5.088,2.13,61210.052986,60796.001439
A_OB_2.3999999999999995_1.0_55,COM,0.928894,1.019157,1.941,1.772,5.531,62464.258511,60796.001439
A_OB_2.3999999999999995_1.0_56,COM,0.985764,1.025005,1.614,2.304,4.369,64090.979731,60796.001439
A_OB_2.3999999999999995_1.0_57,COM,0.091267,1.001865,1.33,0.755,2.754,62464.863561,60796.001439
