ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,21.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,16.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,20.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,19.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,20.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,22.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,22.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,25.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,20.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,15.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,24.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,14.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,11.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,23.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,23.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,23.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,23.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,11.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,19.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,23.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,24.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_30,17.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_31,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_32,23.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_33,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_34,18.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_35,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_36,22.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_37,20.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_38,7.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_39,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_40,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_41,13.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_42,24.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_43,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
