ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,22.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,22.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,24.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,17.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,23.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,21.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,9.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,21.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,23.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,21.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,23.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,23.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,18.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,21.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,15.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,8.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,20.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,22.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,22.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,21.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,7.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,22.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,16.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,23.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,23.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,16.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,20.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,20.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,22.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,18.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,20.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,22.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,19.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,17.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,23.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
