ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.0_1.0_0,COM,25.62261,3.254861,1.876,5.595,3.56,61276.80481987724,60980.00158187724
A_M_1.0_1.0_1,COM,28.84464,3.467902,0.993,3.348,2.603,60575.32384287724,60980.00158187724
A_M_1.0_1.0_2,COM,0.759871,1.110156,2.429,0.989,2.948,63677.228661877234,60980.00158187724
A_M_1.0_1.0_3,COM,1.441177,1.204822,1.262,0.664,1.183,61833.45497387724,60980.00158187724
A_M_1.0_1.0_4,COM,1.563316,1.296992,0.759,0.123,5.381,62742.42625887724,60980.00158187724
A_M_1.0_1.0_5,COM,36.80152,12.330241,2.856,6.277,4.22,61660.408857877235,60980.00158187724
A_M_1.0_1.0_6,COM,0.859678,1.294733,2.46,3.694,2.409,63264.64423087724,60980.00158187724
A_M_1.0_1.0_7,COM,0.341033,1.11573,1.839,0.545,5.454,61083.06645387724,60980.00158187724
A_M_1.0_1.0_8,COM,20.97998,10.532671,1.681,3.28,1.66,58180.460333877236,60980.00158187724
A_M_1.0_1.0_9,COM,2.888877,2.232476,2.109,6.137,2.937,61066.75734387724,60980.00158187724
A_M_1.0_1.0_10,COM,1.00199,1.448777,0.367,2.01,3.781,65687.97077087723,60980.00158187724
A_M_1.0_1.0_11,COM,1.128741,1.479369,0.671,4.833,5.401,62689.20356887724,60980.00158187724
A_M_1.0_1.0_12,COM,2.832065,2.421608,1.235,1.246,3.739,62483.69436687724,60980.00158187724
A_M_1.0_1.0_13,COM,29.350031,16.63168,1.368,0.986,2.252,63100.65216787724,60980.00158187724
A_M_1.0_1.0_14,COM,0.760253,1.402103,1.648,2.771,1.614,62143.74544087724,60980.00158187724
A_M_1.0_1.0_15,COM,38.387124,20.657685,2.652,0.504,6.016,65579.80114887725,60980.00158187724
A_M_1.0_1.0_16,COM,0.914513,1.460523,2.427,0.351,5.009,62947.978343877236,60980.00158187724
A_M_1.0_1.0_17,COM,26.444792,16.429594,1.589,2.926,6.257,59388.653485877236,60980.00158187724
A_M_1.0_1.0_18,COM,1.760497,1.991451,2.736,0.701,4.358,61247.63562787724,60980.00158187724
