ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_3.1999999999999993_1.0_0,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_1,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_2,24.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_3,23.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_4,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_5,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_6,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_7,25.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_8,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_9,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_10,25.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_11,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_12,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_13,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_14,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_15,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_16,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_17,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_18,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_19,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_20,24.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_21,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_22,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_23,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_24,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_25,24.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_26,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_27,23.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_28,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_29,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_30,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_31,25.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_32,24.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_33,25.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_3.1999999999999993_1.0_34,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
