ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,21.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,23.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,24.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,19.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,24.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,11.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,22.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,21.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,22.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,23.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,18.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,12.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,16.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,9.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,24.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,7.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,10.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
