ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_3.1999999999999993_1.0_0,COM,0.937932,1.000356,1.825,3.596,5.16,62633.91669487724,60980.00158187724
A_M_3.1999999999999993_1.0_1,COM,1.202923,1.000646,1.429,4.322,1.341,62017.44156487724,60980.00158187724
A_M_3.1999999999999993_1.0_2,COM,1.497738,1.001116,1.469,1.534,1.101,64110.401890877234,60980.00158187724
A_M_3.1999999999999993_1.0_3,COM,1.490412,1.001354,1.224,5.774,1.963,63369.88040787724,60980.00158187724
A_M_3.1999999999999993_1.0_4,COM,0.30968,1.000955,1.785,5.711,0.921,62484.29878987724,60980.00158187724
A_M_3.1999999999999993_1.0_5,COM,1.403887,1.00584,0.988,4.482,4.491,62352.87198887724,60980.00158187724
A_M_3.1999999999999993_1.0_6,COM,0.089905,1.000242,2.228,4.352,3.065,62669.818307877234,60980.00158187724
A_M_3.1999999999999993_1.0_7,COM,0.575999,1.002266,2.169,5.569,3.11,62168.11681387724,60980.00158187724
A_M_3.1999999999999993_1.0_8,COM,0.405803,1.00133,0.528,2.631,1.105,63548.65086887724,60980.00158187724
A_M_3.1999999999999993_1.0_9,COM,0.284538,1.000421,0.592,0.396,2.695,61790.22568187724,60980.00158187724
A_M_3.1999999999999993_1.0_10,COM,0.009848,1.000038,2.92,5.371,4.285,63263.306423877235,60980.00158187724
A_M_3.1999999999999993_1.0_11,COM,1.357533,1.004981,1.083,2.594,4.429,63378.98541787724,60980.00158187724
A_M_3.1999999999999993_1.0_12,COM,0.608073,1.002084,2.639,5.865,0.439,61308.425430877236,60980.00158187724
A_M_3.1999999999999993_1.0_13,COM,1.314675,1.002377,0.859,5.246,4.59,61685.550086877236,60980.00158187724
A_M_3.1999999999999993_1.0_14,COM,0.193739,1.000586,1.855,5.026,2.534,63335.91190187724,60980.00158187724
A_M_3.1999999999999993_1.0_15,COM,0.820558,1.005299,1.449,4.005,2.604,61973.18893787724,60980.00158187724
A_M_3.1999999999999993_1.0_16,COM,1.440331,1.013487,1.523,6.198,4.979,64177.89052987724,60980.00158187724
A_M_3.1999999999999993_1.0_17,COM,1.283185,1.006569,1.818,5.856,3.423,64389.03464287724,60980.00158187724
A_M_3.1999999999999993_1.0_18,COM,1.283185,1.006569,1.818,5.856,3.423,64389.03464287724,60980.00158187724
A_M_3.1999999999999993_1.0_19,COM,1.111,1.00788,2.838,2.781,0.46,64622.68811387724,60980.00158187724
A_M_3.1999999999999993_1.0_20,COM,0.75477,1.005472,0.232,1.95,0.833,62225.92874487724,60980.00158187724
A_M_3.1999999999999993_1.0_21,COM,0.853049,1.008256,1.183,0.166,1.031,61609.13206987724,60980.00158187724
A_M_3.1999999999999993_1.0_22,COM,1.367344,1.014488,0.158,4.526,3.453,61834.64274487724,60980.00158187724
A_M_3.1999999999999993_1.0_23,COM,1.109178,1.011244,0.33,2.218,3.762,61823.06977587724,60980.00158187724
A_M_3.1999999999999993_1.0_24,COM,1.20006,1.011055,2.025,4.733,4.836,61357.054061877236,60980.00158187724
A_M_3.1999999999999993_1.0_25,COM,1.463656,1.012729,0.61,4.352,3.757,62773.96615087724,60980.00158187724
A_M_3.1999999999999993_1.0_26,COM,0.574437,1.00465,0.453,0.394,3.676,63383.68545187724,60980.00158187724
A_M_3.1999999999999993_1.0_27,COM,0.676586,1.004421,1.465,5.94,1.671,62460.22646887724,60980.00158187724
A_M_3.1999999999999993_1.0_28,COM,0.058752,1.000518,2.961,0.991,3.887,61395.587999877236,60980.00158187724
A_M_3.1999999999999993_1.0_29,COM,0.291149,1.00151,1.335,3.831,1.407,61765.80455087724,60980.00158187724
A_M_3.1999999999999993_1.0_30,COM,1.160231,1.009956,1.733,5.867,4.909,64382.07981287724,60980.00158187724
