ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,0.497231,1.009363,2.435,4.675,2.098,60924.98642787724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,0.010601,1.000246,1.316,5.423,0.384,62037.59206987724,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,1.484471,1.031003,1.294,5.724,3.804,61732.406536877235,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,0.357015,1.01197,1.983,1.007,0.323,61799.762795877235,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,0.708388,1.026289,1.028,1.68,3.754,62716.244291877236,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,0.292411,1.01254,1.811,2.539,5.074,61229.91409187724,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,0.11755,1.00857,1.519,2.57,1.526,61805.10963287724,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,0.476304,1.040445,0.689,0.534,6.177,63086.045616877236,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,1.16417,1.122966,1.598,5.987,6.041,63345.300234877235,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,0.985581,1.099221,2.129,5.785,3.528,61787.07221387724,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,1.211963,1.135708,2.895,0.226,5.701,62757.95135187724,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,0.912365,1.08925,2.048,0.297,1.186,61429.25508887724,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,0.304258,1.029872,1.164,2.633,0.201,63659.68927287724,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,1.499554,1.155633,1.546,3.142,4.317,62931.21502287724,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,0.784802,1.104965,1.353,4.918,4.31,63945.55572787724,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.561208,1.06977,2.608,4.001,2.246,63996.063128877235,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,1.898257,1.239847,2.766,2.944,1.559,63156.161459877236,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,0.886874,1.128148,0.97,0.425,3.906,62175.965060877235,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,0.711812,1.104001,0.716,3.279,1.486,63586.83434787724,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,0.782253,1.126186,0.977,2.802,4.548,62555.84952187724,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,1.376635,1.199364,1.802,3.626,4.903,63574.496719877236,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,0.136757,1.021144,2.92,4.33,1.15,63933.314354877235,60980.00158187724
A_M_1.7999999999999998_1.0_22,COM,0.802977,1.1227,0.339,1.995,4.171,64619.49552887724,60980.00158187724
A_M_1.7999999999999998_1.0_23,COM,1.087903,1.195359,2.108,2.511,6.094,61595.07691087724,60980.00158187724
A_M_1.7999999999999998_1.0_24,COM,1.177256,1.214992,2.471,4.321,5.204,62438.90328087724,60980.00158187724
A_M_1.7999999999999998_1.0_25,COM,1.628454,1.290394,2.427,0.227,6.242,64548.32767487724,60980.00158187724
A_M_1.7999999999999998_1.0_26,COM,0.4818,1.107685,1.221,5.618,5.724,61608.44787987724,60980.00158187724
A_M_1.7999999999999998_1.0_27,COM,0.386554,1.074783,1.583,3.927,3.267,62766.14065887724,60980.00158187724
A_M_1.7999999999999998_1.0_28,COM,0.103116,1.022204,0.863,2.224,3.235,62531.41771687724,60980.00158187724
A_M_1.7999999999999998_1.0_29,COM,0.72726,1.152224,2.696,0.831,3.934,63360.84441187724,60980.00158187724
A_M_1.7999999999999998_1.0_30,COM,0.510447,1.098817,2.192,0.579,4.421,64622.362006877236,60980.00158187724
