ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,13.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,6.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,21.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,23.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,7.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,6.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,23.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,23.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,23.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,12.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,22.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,9.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,22.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,19.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,23.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,20.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,14.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_21,22.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_22,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_23,24.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_24,24.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_25,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_26,25.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_27,20.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_28,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
