ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.1999999999999997_1.0_0,COM,1.204799,1.003198,1.998,2.992,0.076,63415.100691,60796.001439
A_OB_2.1999999999999997_1.0_1,COM,1.471934,1.002501,0.466,1.459,5.014,63133.694283,60796.001439
A_OB_2.1999999999999997_1.0_2,COM,0.112916,1.000264,0.209,2.814,3.963,63008.349663,60796.001439
A_OB_2.1999999999999997_1.0_3,COM,0.112916,1.000264,0.209,2.814,3.963,63008.349663,60796.001439
A_OB_2.1999999999999997_1.0_4,COM,1.176362,1.001614,1.431,2.427,5.803,64393.861015,60796.001439
A_OB_2.1999999999999997_1.0_5,COM,0.766866,1.007159,1.2,3.859,5.941,62671.419146,60796.001439
A_OB_2.1999999999999997_1.0_6,COM,0.714898,1.007629,2.083,1.321,3.378,62435.823365,60796.001439
A_OB_2.1999999999999997_1.0_7,COM,0.126825,1.001048,0.825,5.197,3.512,60830.061402,60796.001439
A_OB_2.1999999999999997_1.0_8,COM,1.206588,1.010253,1.842,3.973,3.992,63700.664382,60796.001439
A_OB_2.1999999999999997_1.0_9,COM,1.515315,1.011391,2.301,3.03,4.624,61068.833389,60796.001439
A_OB_2.1999999999999997_1.0_10,COM,0.166067,1.001144,2.381,1.339,4.554,61030.59074,60796.001439
A_OB_2.1999999999999997_1.0_11,COM,0.621784,1.004828,0.911,5.461,1.628,63514.917458,60796.001439
A_OB_2.1999999999999997_1.0_12,COM,1.718852,1.009705,2.003,3.064,2.001,62753.276589,60796.001439
A_OB_2.1999999999999997_1.0_13,COM,0.279624,1.001854,1.444,0.781,4.687,63831.867787,60796.001439
A_OB_2.1999999999999997_1.0_14,COM,1.812281,1.018661,0.75,2.422,3.546,63612.601641,60796.001439
A_OB_2.1999999999999997_1.0_15,COM,1.811681,1.015732,2.154,0.997,5.421,61159.10581,60796.001439
A_OB_2.1999999999999997_1.0_16,COM,0.099731,1.000678,1.778,6.235,6.264,62556.323437,60796.001439
A_OB_2.1999999999999997_1.0_17,COM,1.291663,1.01667,1.024,3.834,3.498,63515.871878,60796.001439
A_OB_2.1999999999999997_1.0_18,COM,1.264068,1.022232,1.032,3.809,3.181,61982.875649,60796.001439
A_OB_2.1999999999999997_1.0_19,COM,0.643818,1.01164,1.577,1.749,3.141,63602.234948,60796.001439
A_OB_2.1999999999999997_1.0_20,COM,1.083664,1.018349,1.865,6.224,0.285,63264.67405,60796.001439
A_OB_2.1999999999999997_1.0_21,COM,1.143479,1.017732,1.03,5.452,3.651,61060.421079,60796.001439
A_OB_2.1999999999999997_1.0_22,COM,0.154456,1.002239,2.836,4.714,0.442,63328.343005,60796.001439
A_OB_2.1999999999999997_1.0_23,COM,1.033481,1.019401,2.448,2.959,2.008,61924.546447,60796.001439
A_OB_2.1999999999999997_1.0_24,COM,0.20083,1.002967,0.547,2.269,2.654,62295.504412,60796.001439
A_OB_2.1999999999999997_1.0_25,COM,0.431505,1.005024,1.887,5.876,5.072,63936.642265,60796.001439
A_OB_2.1999999999999997_1.0_26,COM,0.75215,1.011129,1.399,2.98,4.7,61796.803733,60796.001439
A_OB_2.1999999999999997_1.0_27,COM,0.200251,1.00244,0.873,4.383,4.497,62599.246396,60796.001439
A_OB_2.1999999999999997_1.0_28,COM,0.164,1.002778,2.674,1.44,6.068,64261.299055,60796.001439
A_OB_2.1999999999999997_1.0_29,COM,0.90908,1.01001,1.197,2.501,3.645,60983.488312,60796.001439
A_OB_2.1999999999999997_1.0_30,COM,0.643004,1.010292,1.508,5.025,0.252,60766.3676,60796.001439
A_OB_2.1999999999999997_1.0_31,COM,1.483237,1.025559,0.845,0.874,0.161,63217.055079,60796.001439
A_OB_2.1999999999999997_1.0_32,COM,1.335363,1.037852,1.985,6.087,0.072,62474.966316,60796.001439
A_OB_2.1999999999999997_1.0_33,COM,0.876669,1.017018,0.2,2.972,5.906,62571.393249,60796.001439
A_OB_2.1999999999999997_1.0_34,COM,0.828662,1.019303,1.4,5.722,4.782,63404.267032,60796.001439
A_OB_2.1999999999999997_1.0_35,COM,1.023592,1.028377,0.631,0.201,5.469,60885.965131,60796.001439
A_OB_2.1999999999999997_1.0_36,COM,0.317441,1.008742,1.949,5.61,5.28,61182.877717,60796.001439
A_OB_2.1999999999999997_1.0_37,COM,0.805443,1.01615,1.486,1.594,5.719,64030.957324,60796.001439
A_OB_2.1999999999999997_1.0_38,COM,0.40659,1.009002,2.596,1.324,5.499,62874.486306,60796.001439
A_OB_2.1999999999999997_1.0_39,COM,0.339454,1.00704,2.64,0.567,3.67,61263.181829,60796.001439
A_OB_2.1999999999999997_1.0_40,COM,1.172039,1.027609,1.567,2.348,1.015,62898.70279,60796.001439
A_OB_2.1999999999999997_1.0_41,COM,1.166533,1.026379,1.383,0.741,4.578,61164.857831,60796.001439
A_OB_2.1999999999999997_1.0_42,COM,1.260766,1.036376,1.932,4.364,3.545,62938.166335,60796.001439
A_OB_2.1999999999999997_1.0_43,COM,1.431334,1.033107,1.737,4.071,4.092,63655.107485,60796.001439
A_OB_2.1999999999999997_1.0_44,COM,0.302358,1.005879,1.027,2.339,5.982,62168.777111,60796.001439
A_OB_2.1999999999999997_1.0_45,COM,1.353607,1.038781,1.66,5.555,1.854,61053.737639,60796.001439
A_OB_2.1999999999999997_1.0_46,COM,0.967863,1.025022,1.448,4.191,2.381,63997.397736,60796.001439
A_OB_2.1999999999999997_1.0_47,COM,0.938447,1.027166,1.231,3.056,5.399,62620.366712,60796.001439
A_OB_2.1999999999999997_1.0_48,COM,0.416574,1.015561,1.082,6.177,0.468,61623.996703,60796.001439
A_OB_2.1999999999999997_1.0_49,COM,0.751603,1.027699,2.27,5.026,6.065,60859.350875,60796.001439
A_OB_2.1999999999999997_1.0_50,COM,1.624533,1.06058,0.751,1.5,5.654,64011.234777,60796.001439
A_OB_2.1999999999999997_1.0_51,COM,1.012255,1.037186,2.009,0.758,5.788,62964.289841,60796.001439
A_OB_2.1999999999999997_1.0_52,COM,0.15511,1.004961,0.949,3.756,2.157,61671.516915,60796.001439
A_OB_2.1999999999999997_1.0_53,COM,0.945045,1.037268,2.852,5.078,5.372,60950.573786,60796.001439
A_OB_2.1999999999999997_1.0_54,COM,0.906284,1.029408,0.727,4.883,3.965,64436.914853,60796.001439
A_OB_2.1999999999999997_1.0_55,COM,0.506702,1.016392,2.947,2.343,2.495,63461.575965,60796.001439
A_OB_2.1999999999999997_1.0_56,COM,1.103487,1.044393,1.871,3.932,5.555,61079.262635,60796.001439
A_OB_2.1999999999999997_1.0_57,COM,1.429732,1.042294,1.282,1.836,1.827,63956.845994,60796.001439
A_OB_2.1999999999999997_1.0_58,COM,0.025157,1.000736,1.364,2.721,5.216,64102.61029,60796.001439
A_OB_2.1999999999999997_1.0_59,COM,0.110673,1.004603,1.404,4.415,4.579,62881.460565,60796.001439
A_OB_2.1999999999999997_1.0_60,COM,0.804669,1.024345,0.413,4.398,1.675,62684.437292,60796.001439
A_OB_2.1999999999999997_1.0_61,COM,1.339549,1.039392,0.813,4.523,4.509,60937.941424,60796.001439
A_OB_2.1999999999999997_1.0_62,COM,0.666874,1.023251,2.882,3.62,4.366,62107.691052,60796.001439
A_OB_2.1999999999999997_1.0_63,COM,0.194775,1.006286,1.432,1.094,1.905,61810.268547,60796.001439
