ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.0_1.0_0,22.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_1,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_2,19.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_3,8.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_4,23.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_5,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_6,9.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_7,20.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_8,18.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_9,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_10,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_11,5.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_12,21.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_13,22.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_14,9.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_15,19.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_16,22.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_17,21.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_18,10.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_19,17.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_20,22.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_21,5.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_22,24.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_23,10.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_24,20.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_25,21.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_26,22.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_27,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_28,22.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_29,18.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_30,5.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_31,9.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_32,6.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_33,10.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_34,17.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_35,5.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_36,11.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_37,8.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_38,23.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_39,6.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_40,22.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_41,23.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_42,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_43,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_44,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_45,6.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_46,5.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_47,19.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_48,14.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_49,18.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_50,23.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_51,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_52,19.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_53,22.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_54,21.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_55,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_56,20.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_57,7.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_58,20.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_59,24.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_60,21.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_61,24.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_62,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_63,18.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_64,14.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_65,18.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_66,17.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_67,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_68,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_69,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_70,13.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_71,11.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_72,14.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_73,12.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_74,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_75,24.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_76,13.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_77,13.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_78,19.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_79,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_80,19.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_81,21.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_82,19.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_83,21.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_84,7.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_85,11.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_86,20.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_87,20.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_88,18.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_89,23.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_90,20.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_91,22.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_92,24.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_93,15.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_94,10.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_95,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_96,6.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_97,13.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_98,6.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_99,17.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_100,11.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_101,9.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_102,5.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_103,10.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_104,10.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_105,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_106,6.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
