ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,20.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,23.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,24.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,23.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,22.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,21.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,11.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,16.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,24.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,23.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,24.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,7.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,24.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,15.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,22.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,21.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,24.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,23.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,20.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,13.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,22.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,15.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,24.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,23.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,17.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,24.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,23.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
