ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.9999999999999996_1.0_0,COM,1.237751,1.00046,1.794,0.99,2.085,60877.224383,60796.001439
A_OB_2.9999999999999996_1.0_1,COM,0.593925,1.000668,1.914,0.908,3.038,63393.433368,60796.001439
A_OB_2.9999999999999996_1.0_2,COM,0.499627,1.000232,0.968,4.655,1.103,61965.924715,60796.001439
A_OB_2.9999999999999996_1.0_3,COM,0.949592,1.000667,1.689,0.227,0.806,61120.415924,60796.001439
A_OB_2.9999999999999996_1.0_4,COM,0.495577,1.000032,1.479,6.274,2.717,60902.377529,60796.001439
A_OB_2.9999999999999996_1.0_5,COM,1.411998,1.001378,1.549,3.597,6.065,61732.421669,60796.001439
A_OB_2.9999999999999996_1.0_6,COM,1.146556,1.000171,2.69,1.497,0.053,60961.295005,60796.001439
A_OB_2.9999999999999996_1.0_7,COM,1.301417,1.000834,2.3,3.712,4.452,63428.413222,60796.001439
A_OB_2.9999999999999996_1.0_8,COM,0.79877,1.000827,1.566,1.688,4.326,64084.258004,60796.001439
A_OB_2.9999999999999996_1.0_9,COM,1.263374,1.00125,0.602,0.302,1.136,63583.07349,60796.001439
A_OB_2.9999999999999996_1.0_10,COM,1.39147,1.000936,3.056,2.306,1.993,63386.909564,60796.001439
A_OB_2.9999999999999996_1.0_11,COM,0.239204,1.000283,1.258,5.404,2.882,62148.488715,60796.001439
A_OB_2.9999999999999996_1.0_12,COM,1.753261,1.002198,2.369,0.387,4.211,61870.17145,60796.001439
A_OB_2.9999999999999996_1.0_13,COM,1.184338,1.000351,0.083,2.64,0.557,62125.23046,60796.001439
A_OB_2.9999999999999996_1.0_14,COM,0.535873,1.002115,1.255,4.267,2.609,62104.505872,60796.001439
A_OB_2.9999999999999996_1.0_15,COM,1.327076,1.003574,2.872,5.032,0.373,62735.904171,60796.001439
A_OB_2.9999999999999996_1.0_16,COM,1.334834,1.002958,1.853,2.906,3.881,60972.421337,60796.001439
A_OB_2.9999999999999996_1.0_17,COM,0.208873,1.000723,3.07,4.756,3.36,64506.267571,60796.001439
A_OB_2.9999999999999996_1.0_18,COM,0.991214,1.002336,1.788,4.075,3.144,61117.846302,60796.001439
A_OB_2.9999999999999996_1.0_19,COM,0.991214,1.002336,1.788,4.075,3.144,61117.846302,60796.001439
