ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,24.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,24.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,20.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,12.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,11.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,19.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,22.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,15.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,19.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,24.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,23.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,21.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_21,21.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_22,16.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_23,24.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_24,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_25,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_26,22.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
