ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_3.3999999999999995_1.0_0,COM,1.24056,1.000414,2.204,0.617,3.52,63974.75332587724,60980.00158187724
A_M_3.3999999999999995_1.0_1,COM,1.125089,1.000913,1.419,3.809,4.382,62238.47246187724,60980.00158187724
A_M_3.3999999999999995_1.0_2,COM,0.14485,1.000055,1.354,4.917,5.462,61371.53299087724,60980.00158187724
A_M_3.3999999999999995_1.0_3,COM,0.456249,1.000305,1.546,0.468,4.545,62364.015543877234,60980.00158187724
A_M_3.3999999999999995_1.0_4,COM,0.108852,1.000094,1.15,1.033,2.167,62978.82637987724,60980.00158187724
A_M_3.3999999999999995_1.0_5,COM,0.161384,1.000202,1.885,3.207,0.631,62183.22585887724,60980.00158187724
A_M_3.3999999999999995_1.0_6,COM,1.307712,1.001515,1.139,4.13,2.9,61496.986357877235,60980.00158187724
A_M_3.3999999999999995_1.0_7,COM,0.596495,1.002604,2.023,5.778,1.048,61726.82986887724,60980.00158187724
A_M_3.3999999999999995_1.0_8,COM,0.150531,1.000601,1.079,2.967,5.082,64023.798017877234,60980.00158187724
A_M_3.3999999999999995_1.0_9,COM,1.090933,1.002116,2.637,2.726,3.301,64404.182048877236,60980.00158187724
A_M_3.3999999999999995_1.0_10,COM,0.854981,1.003269,2.017,1.911,2.085,61796.20753087724,60980.00158187724
A_M_3.3999999999999995_1.0_11,COM,0.536683,1.000873,2.177,4.747,6.052,62903.999708877236,60980.00158187724
A_M_3.3999999999999995_1.0_12,COM,1.075593,1.005007,1.742,0.92,0.598,62205.29996387724,60980.00158187724
A_M_3.3999999999999995_1.0_13,COM,0.730822,1.003071,0.258,0.553,1.677,61081.739321877234,60980.00158187724
A_M_3.3999999999999995_1.0_14,COM,1.185872,1.002514,1.48,2.43,1.342,62805.67066787724,60980.00158187724
A_M_3.3999999999999995_1.0_15,COM,0.697453,1.003252,0.454,4.673,0.926,62161.988678877235,60980.00158187724
A_M_3.3999999999999995_1.0_16,COM,0.298392,1.000621,0.82,4.884,2.911,62794.27675587724,60980.00158187724
A_M_3.3999999999999995_1.0_17,COM,1.058278,1.003438,0.697,4.205,4.641,64620.27235487724,60980.00158187724
A_M_3.3999999999999995_1.0_18,COM,0.582644,1.002259,1.927,4.491,2.162,63144.04255687724,60980.00158187724
A_M_3.3999999999999995_1.0_19,COM,1.058278,1.003438,0.697,4.205,4.641,64620.27235487724,60980.00158187724
A_M_3.3999999999999995_1.0_20,COM,1.058657,1.004378,1.563,0.587,6.201,62432.018084877236,60980.00158187724
A_M_3.3999999999999995_1.0_21,COM,0.247881,1.00042,0.515,5.517,3.799,62099.216711877234,60980.00158187724
A_M_3.3999999999999995_1.0_22,COM,1.149045,1.002436,1.465,3.399,0.15,64429.26791387724,60980.00158187724
A_M_3.3999999999999995_1.0_23,COM,1.058278,1.003438,0.697,4.205,4.641,64620.27235487724,60980.00158187724
A_M_3.3999999999999995_1.0_24,COM,1.494007,1.00487,2.489,5.638,3.391,62350.92124387724,60980.00158187724
A_M_3.3999999999999995_1.0_25,COM,1.852517,1.00616,1.689,2.378,0.541,60910.27890087724,60980.00158187724
A_M_3.3999999999999995_1.0_26,COM,0.850788,1.007214,1.067,5.354,0.838,63952.70479487724,60980.00158187724
A_M_3.3999999999999995_1.0_27,COM,0.554413,1.005061,1.787,1.547,3.615,60925.471956877234,60980.00158187724
