ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.2_1.0_0,COM,1.062325,1.012504,1.854,2.541,1.02,61890.42640687724,60980.00158187724
A_M_1.2_1.0_1,COM,0.522371,1.037262,0.676,2.951,2.608,61976.61455087724,60980.00158187724
A_M_1.2_1.0_2,COM,0.805126,1.128825,2.059,6.265,4.742,64412.35975787724,60980.00158187724
A_M_1.2_1.0_3,COM,3.900373,1.723703,1.905,2.071,1.031,64420.522166877236,60980.00158187724
A_M_1.2_1.0_4,COM,1.003304,1.186643,0.064,2.959,2.686,63323.812874877236,60980.00158187724
A_M_1.2_1.0_5,COM,3.794167,1.806305,1.415,2.931,4.829,64673.70080487724,60980.00158187724
A_M_1.2_1.0_6,COM,0.24426,1.05192,0.777,4.803,3.876,63629.336234877235,60980.00158187724
A_M_1.2_1.0_7,COM,1.618076,1.322804,1.439,0.823,2.099,60929.965879877236,60980.00158187724
A_M_1.2_1.0_8,COM,1.175654,1.26233,2.078,6.251,2.437,61896.77034287724,60980.00158187724
A_M_1.2_1.0_9,COM,2.271029,1.771195,2.373,4.993,2.313,63563.41496787724,60980.00158187724
A_M_1.2_1.0_10,COM,0.530563,1.204068,2.308,0.496,1.845,63326.808592877234,60980.00158187724
A_M_1.2_1.0_11,COM,1.853373,1.71618,0.575,2.295,4.45,61326.473743877235,60980.00158187724
A_M_1.2_1.0_12,COM,4.015092,2.616987,1.61,3.515,4.704,60355.878722877234,60980.00158187724
A_M_1.2_1.0_13,COM,0.072466,1.029414,1.626,5.686,4.15,64352.88167987724,60980.00158187724
A_M_1.2_1.0_14,COM,0.077535,1.033705,2.222,0.894,0.57,63032.14077787724,60980.00158187724
A_M_1.2_1.0_15,COM,0.421634,1.174787,1.465,4.629,1.974,61271.81879387724,60980.00158187724
A_M_1.2_1.0_16,COM,0.843644,1.365833,2.078,3.857,0.172,62627.43635687724,60980.00158187724
A_M_1.2_1.0_17,COM,4.612961,3.157335,1.62,0.28,5.581,63937.209339877234,60980.00158187724
A_M_1.2_1.0_18,COM,1.228252,1.585399,2.895,2.426,0.275,64326.53046587724,60980.00158187724
A_M_1.2_1.0_19,COM,0.614627,1.288488,2.174,2.419,4.251,62592.43373987724,60980.00158187724
A_M_1.2_1.0_20,COM,2.399504,2.155307,2.138,5.88,4.689,61624.50118087724,60980.00158187724
A_M_1.2_1.0_21,COM,2.471535,2.333043,0.8,0.547,6.187,62879.782268877236,60980.00158187724
A_M_1.2_1.0_22,COM,22.815874,14.274609,0.71,4.359,4.393,65151.60206387724,60980.00158187724
A_M_1.2_1.0_23,COM,3.293916,2.855496,1.323,2.37,3.229,62365.27828387724,60980.00158187724
A_M_1.2_1.0_24,COM,1.136106,1.678593,0.59,1.52,4.855,61502.856117877236,60980.00158187724
A_M_1.2_1.0_25,COM,1.66247,1.940093,1.166,6.167,3.119,62622.35002487724,60980.00158187724
A_M_1.2_1.0_26,COM,1.457174,1.845343,0.459,0.446,2.047,63195.621350877234,60980.00158187724
A_M_1.2_1.0_27,COM,0.238373,1.139092,1.309,5.589,3.921,61550.19087487724,60980.00158187724
A_M_1.2_1.0_28,COM,0.524418,1.303213,2.176,6.163,4.921,64333.16481887724,60980.00158187724
A_M_1.2_1.0_29,COM,0.720926,1.458089,1.986,4.27,5.269,61811.71485187724,60980.00158187724
A_M_1.2_1.0_30,COM,2.31817,2.47628,1.067,5.57,4.987,62481.680260877234,60980.00158187724
A_M_1.2_1.0_31,COM,1.890651,2.188126,1.975,1.179,0.398,61443.51282787724,60980.00158187724
A_M_1.2_1.0_32,COM,1.463439,2.017357,1.24,6.065,2.773,62561.86539387724,60980.00158187724
A_M_1.2_1.0_33,COM,3.636366,3.53741,1.898,1.253,6.065,62057.58128287724,60980.00158187724
A_M_1.2_1.0_34,COM,0.517619,1.365917,1.297,5.268,2.423,63912.764661877234,60980.00158187724
A_M_1.2_1.0_35,COM,1.641442,2.221033,2.113,1.41,4.168,61460.010903877235,60980.00158187724
A_M_1.2_1.0_36,COM,1.256023,1.949318,0.24,5.239,4.074,62310.21532887724,60980.00158187724
