ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,22.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,19.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,23.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,22.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,25.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,21.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,22.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,20.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,17.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,18.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,24.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,23.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,22.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,24.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,23.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,23.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,24.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,23.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,24.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,23.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,16.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_30,23.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_31,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_32,21.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_33,22.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_34,21.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_35,25.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_36,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_37,22.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_38,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
