ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.5999999999999996_1.0_0,COM,1.128416,1.001069,1.927,5.674,4.583,61583.495701,60796.001439
A_OB_3.5999999999999996_1.0_1,COM,0.382213,1.000151,1.506,4.075,5.643,63108.620496,60796.001439
A_OB_3.5999999999999996_1.0_2,COM,0.803053,1.000755,2.522,4.009,3.897,64143.812334,60796.001439
A_OB_3.5999999999999996_1.0_3,COM,0.379046,1.000333,0.177,5.613,0.969,61825.002524,60796.001439
A_OB_3.5999999999999996_1.0_4,COM,1.406651,1.000852,2.134,0.902,1.409,62660.58255,60796.001439
A_OB_3.5999999999999996_1.0_5,COM,0.250642,1.000236,1.935,2.735,5.716,62455.506845,60796.001439
A_OB_3.5999999999999996_1.0_6,COM,1.395533,1.000419,1.432,0.557,0.046,62265.767825,60796.001439
A_OB_3.5999999999999996_1.0_7,COM,0.083505,1.000064,0.698,0.774,2.388,61452.686203,60796.001439
A_OB_3.5999999999999996_1.0_8,COM,0.03685,1.000019,0.917,1.653,6.282,60985.392129,60796.001439
A_OB_3.5999999999999996_1.0_9,COM,0.361254,1.000399,1.622,2.894,4.401,61767.118106,60796.001439
A_OB_3.5999999999999996_1.0_10,COM,1.047503,1.001169,2.016,1.352,5.453,61389.537219,60796.001439
A_OB_3.5999999999999996_1.0_11,COM,0.931645,1.000248,1.382,5.481,3.829,63663.53211,60796.001439
A_OB_3.5999999999999996_1.0_12,COM,1.337604,1.000634,1.642,1.543,3.88,63339.835828,60796.001439
A_OB_3.5999999999999996_1.0_13,COM,0.537909,1.000133,1.56,4.332,2.736,61003.742339,60796.001439
A_OB_3.5999999999999996_1.0_14,COM,0.261787,1.000264,1.721,4.745,0.691,64341.745117,60796.001439
A_OB_3.5999999999999996_1.0_15,COM,0.006923,1.000005,1.987,5.996,5.131,62044.145041,60796.001439
A_OB_3.5999999999999996_1.0_16,COM,0.998754,1.000813,0.799,3.089,4.963,63388.871207,60796.001439
A_OB_3.5999999999999996_1.0_17,COM,0.353876,1.000456,1.744,4.197,5.694,63515.442002,60796.001439
A_OB_3.5999999999999996_1.0_18,COM,0.408882,1.000307,1.854,3.362,1.722,64191.990509,60796.001439
A_OB_3.5999999999999996_1.0_19,COM,0.361254,1.000399,1.622,2.894,4.401,61767.118106,60796.001439
A_OB_3.5999999999999996_1.0_20,COM,0.434908,1.000508,0.603,3.374,2.426,64145.913055,60796.001439
A_OB_3.5999999999999996_1.0_21,COM,0.475796,1.00038,2.869,6.025,5.392,63461.703048,60796.001439
