ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_1.9999999999999998_1.0_0,COM,1.024553,1.004063,0.415,0.122,2.141,61108.024025,60796.001439
A_OB_1.9999999999999998_1.0_1,COM,0.753991,1.002784,1.596,2.132,5.888,61144.13388,60796.001439
A_OB_1.9999999999999998_1.0_2,COM,1.31559,1.001872,0.689,2.674,4.096,64115.027801,60796.001439
A_OB_1.9999999999999998_1.0_3,COM,1.451814,1.007,1.753,4.293,4.323,63684.529889,60796.001439
A_OB_1.9999999999999998_1.0_4,COM,0.773687,1.004644,0.762,4.119,0.642,64349.010999,60796.001439
A_OB_1.9999999999999998_1.0_5,COM,0.462361,1.004855,2.816,1.422,0.91,63758.429994,60796.001439
A_OB_1.9999999999999998_1.0_6,COM,1.202366,1.010626,1.898,2.639,2.424,60968.659375,60796.001439
A_OB_1.9999999999999998_1.0_7,COM,1.399428,1.009888,0.992,1.733,5.975,64246.162749,60796.001439
A_OB_1.9999999999999998_1.0_8,COM,1.287844,1.012236,0.881,5.962,4.22,63180.697304,60796.001439
A_OB_1.9999999999999998_1.0_9,COM,1.134677,1.008702,1.669,0.177,2.348,62016.756601,60796.001439
A_OB_1.9999999999999998_1.0_10,COM,0.066076,1.000455,1.275,2.559,1.087,62797.180264,60796.001439
A_OB_1.9999999999999998_1.0_11,COM,1.572769,1.012931,2.569,2.816,0.115,63532.433634,60796.001439
A_OB_1.9999999999999998_1.0_12,COM,2.014717,1.021087,0.541,5.287,5.639,62900.889351,60796.001439
A_OB_1.9999999999999998_1.0_13,COM,1.440855,1.025617,1.957,1.587,6.255,60716.23035,60796.001439
A_OB_1.9999999999999998_1.0_14,COM,0.620642,1.008826,3.003,3.329,3.655,64245.390237,60796.001439
A_OB_1.9999999999999998_1.0_15,COM,0.089111,1.001582,2.331,4.836,3.092,64045.574449,60796.001439
A_OB_1.9999999999999998_1.0_16,COM,1.296361,1.023317,0.472,4.768,4.47,60954.209533,60796.001439
A_OB_1.9999999999999998_1.0_17,COM,0.913413,1.015339,1.679,0.276,1.448,62538.796327,60796.001439
A_OB_1.9999999999999998_1.0_18,COM,0.66584,1.008232,2.036,5.215,3.554,61257.154189,60796.001439
A_OB_1.9999999999999998_1.0_19,COM,1.169539,1.019913,2.214,0.179,2.645,62228.681054,60796.001439
A_OB_1.9999999999999998_1.0_20,COM,1.30965,1.017231,1.914,1.252,4.37,62287.928328,60796.001439
A_OB_1.9999999999999998_1.0_21,COM,0.177501,1.003158,1.001,5.668,0.819,61756.862317,60796.001439
A_OB_1.9999999999999998_1.0_22,COM,1.290122,1.023602,1.766,4.661,3.459,64493.517853,60796.001439
A_OB_1.9999999999999998_1.0_23,COM,1.477241,1.01735,2.343,1.167,0.441,63709.307096,60796.001439
A_OB_1.9999999999999998_1.0_24,COM,0.771265,1.016982,2.442,4.233,1.337,61850.886431,60796.001439
A_OB_1.9999999999999998_1.0_25,COM,0.325387,1.006966,1.409,3.85,3.387,62593.685687,60796.001439
A_OB_1.9999999999999998_1.0_26,COM,0.733065,1.017194,2.417,3.728,5.501,63720.815371,60796.001439
A_OB_1.9999999999999998_1.0_27,COM,0.005907,1.000145,1.438,5.321,4.806,63884.450688,60796.001439
A_OB_1.9999999999999998_1.0_28,COM,0.060471,1.001617,2.384,0.673,4.466,64161.158936,60796.001439
A_OB_1.9999999999999998_1.0_29,COM,0.360148,1.008055,1.139,0.24,0.333,62630.269433,60796.001439
A_OB_1.9999999999999998_1.0_30,COM,0.666572,1.014233,1.918,1.016,4.384,62110.255137,60796.001439
A_OB_1.9999999999999998_1.0_31,COM,3.741082,1.089488,2.24,0.186,5.709,60983.33201,60796.001439
A_OB_1.9999999999999998_1.0_32,COM,0.773031,1.029087,0.695,3.197,1.454,62556.732533,60796.001439
A_OB_1.9999999999999998_1.0_33,COM,1.418586,1.05209,2.653,5.257,3.905,63637.19915,60796.001439
A_OB_1.9999999999999998_1.0_34,COM,0.358225,1.012401,0.698,2.443,4.145,63105.01379,60796.001439
A_OB_1.9999999999999998_1.0_35,COM,0.8224,1.027455,1.098,3.88,2.864,62420.866716,60796.001439
A_OB_1.9999999999999998_1.0_36,COM,0.595356,1.017874,0.336,3.379,2.188,64287.381602,60796.001439
A_OB_1.9999999999999998_1.0_37,COM,0.196059,1.006806,1.155,4.016,3.73,63142.610922,60796.001439
A_OB_1.9999999999999998_1.0_38,COM,1.310955,1.042332,1.555,4.001,2.429,63651.343866,60796.001439
A_OB_1.9999999999999998_1.0_39,COM,1.703236,1.05015,1.687,2.364,5.052,61349.404045,60796.001439
A_OB_1.9999999999999998_1.0_40,COM,0.957152,1.029106,0.758,6.195,1.466,61620.879677,60796.001439
A_OB_1.9999999999999998_1.0_41,COM,0.276139,1.009632,1.789,4.047,2.293,62622.280463,60796.001439
A_OB_1.9999999999999998_1.0_42,COM,1.414008,1.04301,2.713,4.702,4.264,62967.495469,60796.001439
A_OB_1.9999999999999998_1.0_43,COM,0.245523,1.009799,1.61,3.139,4.974,63915.887213,60796.001439
