ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.4_1.0_0,17.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_1,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_2,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_3,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_4,19.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_5,14.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_6,21.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_7,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_8,21.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_9,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_10,22.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_11,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_12,19.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_13,22.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_14,17.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_15,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_16,19.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_17,19.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_18,24.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_19,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_20,22.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_21,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_22,19.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_23,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_24,21.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_25,23.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_26,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_27,24.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_28,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_29,23.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_30,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_31,24.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_32,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_33,15.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_34,21.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_35,23.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_36,18.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_37,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_38,16.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_39,22.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_40,18.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_41,14.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_42,22.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_43,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_44,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_45,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_46,22.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_47,23.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_48,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_49,19.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_50,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_51,21.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_52,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_53,22.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_54,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_55,20.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_56,21.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_57,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_58,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_59,24.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_60,7.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_61,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_62,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_63,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_64,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_65,19.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_66,24.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_67,20.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_68,16.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_69,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_70,21.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_71,19.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_72,23.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_73,14.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_74,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_75,20.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_76,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
