ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,15.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,23.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,15.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,23.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,17.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,19.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,13.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,6.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,19.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,9.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,22.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,24.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,13.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,12.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,10.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,24.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,23.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_21,20.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_22,14.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_23,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_24,23.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
