ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.1999999999999993_1.0_0,COM,0.929209,1.000668,1.982,3.269,0.389,62375.312181,60796.001439
A_OB_3.1999999999999993_1.0_1,COM,0.671342,1.000853,1.893,6.245,4.415,61184.707076,60796.001439
A_OB_3.1999999999999993_1.0_2,COM,0.578277,1.000167,2.104,2.731,3.239,61396.083518,60796.001439
A_OB_3.1999999999999993_1.0_3,COM,1.251643,1.000876,0.738,2.549,4.112,63505.23472,60796.001439
A_OB_3.1999999999999993_1.0_4,COM,0.29874,1.000008,0.59,2.796,4.113,62303.17891,60796.001439
A_OB_3.1999999999999993_1.0_5,COM,0.945483,1.00006,0.922,6.09,4.59,60858.253703,60796.001439
A_OB_3.1999999999999993_1.0_6,COM,0.262574,1.000229,1.219,5.84,5.472,60901.964838,60796.001439
A_OB_3.1999999999999993_1.0_7,COM,0.422405,1.000096,1.724,0.422,3.706,61496.744587,60796.001439
A_OB_3.1999999999999993_1.0_8,COM,0.800106,1.000572,1.626,2.17,1.351,62597.014023,60796.001439
A_OB_3.1999999999999993_1.0_9,COM,0.291925,1.000116,0.47,2.977,0.168,63968.330571,60796.001439
A_OB_3.1999999999999993_1.0_10,COM,0.131998,1.00014,1.436,5.143,4.281,64354.836343,60796.001439
A_OB_3.1999999999999993_1.0_11,COM,0.375686,1.000414,2.097,1.135,4.065,63726.931449,60796.001439
A_OB_3.1999999999999993_1.0_12,COM,0.871322,1.000434,2.623,2.366,0.7,63958.207959,60796.001439
A_OB_3.1999999999999993_1.0_13,COM,1.26377,1.001371,1.801,4.611,0.492,62685.319945,60796.001439
A_OB_3.1999999999999993_1.0_14,COM,1.457429,1.000703,0.588,1.099,4.711,62341.87914,60796.001439
A_OB_3.1999999999999993_1.0_15,COM,0.211507,1.001015,1.582,3.115,4.046,63765.081818,60796.001439
A_OB_3.1999999999999993_1.0_16,COM,0.631098,1.002441,0.84,4.781,3.884,61092.574767,60796.001439
A_OB_3.1999999999999993_1.0_17,COM,0.455299,1.001881,2.757,2.895,4.939,61834.44538,60796.001439
A_OB_3.1999999999999993_1.0_18,COM,1.230329,1.002961,1.06,3.181,3.998,62380.811366,60796.001439
A_OB_3.1999999999999993_1.0_19,COM,0.576172,1.001748,1.072,3.389,5.458,62086.334271,60796.001439
A_OB_3.1999999999999993_1.0_20,COM,0.758291,1.002485,0.875,0.081,1.582,61989.941524,60796.001439
A_OB_3.1999999999999993_1.0_21,COM,0.60473,1.002415,1.508,4.039,0.033,61152.63314,60796.001439
A_OB_3.1999999999999993_1.0_22,COM,0.007459,1.000026,2.854,5.416,6.107,60933.949861,60796.001439
A_OB_3.1999999999999993_1.0_23,COM,1.066892,1.004507,0.587,0.953,4.053,62746.871271,60796.001439
A_OB_3.1999999999999993_1.0_24,COM,0.538128,1.000962,0.497,4.421,4.79,64150.354572,60796.001439
A_OB_3.1999999999999993_1.0_25,COM,0.512308,1.001328,1.839,3.659,1.539,64216.502515,60796.001439
A_OB_3.1999999999999993_1.0_26,COM,1.285021,1.00418,2.271,3.379,6.146,60932.959047,60796.001439
A_OB_3.1999999999999993_1.0_27,COM,0.30133,1.000727,0.713,5.847,3.793,63792.799524,60796.001439
A_OB_3.1999999999999993_1.0_28,COM,1.491058,1.003496,0.394,1.49,3.414,64411.512809,60796.001439
A_OB_3.1999999999999993_1.0_29,COM,0.091341,1.000184,0.114,1.994,2.769,62294.478068,60796.001439
A_OB_3.1999999999999993_1.0_30,COM,0.161898,1.000623,1.072,3.355,0.871,62907.987245,60796.001439
A_OB_3.1999999999999993_1.0_31,COM,0.878212,1.002651,1.626,2.235,1.681,62040.521755,60796.001439
A_OB_3.1999999999999993_1.0_32,COM,0.283102,1.000854,1.001,5.389,0.497,64025.362157,60796.001439
A_OB_3.1999999999999993_1.0_33,COM,0.576172,1.001748,1.072,3.389,5.458,62086.334271,60796.001439
A_OB_3.1999999999999993_1.0_34,COM,0.845158,1.003233,0.657,2.649,2.555,60764.073722,60796.001439
A_OB_3.1999999999999993_1.0_35,COM,1.092168,1.003051,2.035,4.608,2.096,61763.055564,60796.001439
A_OB_3.1999999999999993_1.0_36,COM,0.028479,1.00009,1.894,2.941,2.929,62753.871497,60796.001439
A_OB_3.1999999999999993_1.0_37,COM,2.037682,1.008579,2.78,5.627,5.893,62783.450213,60796.001439
A_OB_3.1999999999999993_1.0_38,COM,0.983382,1.001993,1.937,1.319,2.767,61460.934368,60796.001439
A_OB_3.1999999999999993_1.0_39,COM,1.383613,1.006347,0.987,0.443,4.754,61066.206491,60796.001439
A_OB_3.1999999999999993_1.0_40,COM,0.494299,1.000957,2.695,2.591,5.089,60964.2131,60796.001439
A_OB_3.1999999999999993_1.0_41,COM,1.165359,1.003027,2.429,1.317,5.534,61663.769972,60796.001439
A_OB_3.1999999999999993_1.0_42,COM,0.38522,1.001247,2.412,1.568,4.371,62111.921813,60796.001439
A_OB_3.1999999999999993_1.0_43,COM,1.187418,1.003409,2.816,0.647,2.547,60744.975713,60796.001439
A_OB_3.1999999999999993_1.0_44,COM,0.766477,1.002905,2.178,0.735,5.007,64453.136504,60796.001439
A_OB_3.1999999999999993_1.0_45,COM,0.046736,1.00012,1.02,3.128,6.237,64312.674323,60796.001439
A_OB_3.1999999999999993_1.0_46,COM,0.287952,1.000452,2.158,2.248,1.539,64111.450417,60796.001439
A_OB_3.1999999999999993_1.0_47,COM,1.36514,1.004881,2.31,3.715,0.43,63592.816243,60796.001439
A_OB_3.1999999999999993_1.0_48,COM,0.201491,1.000328,0.509,5.052,0.864,62469.912487,60796.001439
A_OB_3.1999999999999993_1.0_49,COM,0.366502,1.001412,0.665,0.696,1.746,63052.065781,60796.001439
A_OB_3.1999999999999993_1.0_50,COM,0.866272,1.003087,1.174,3.585,3.109,64188.053692,60796.001439
A_OB_3.1999999999999993_1.0_51,COM,0.5426,1.002444,1.277,5.828,1.677,62076.273253,60796.001439
A_OB_3.1999999999999993_1.0_52,COM,0.844402,1.001488,2.48,5.009,3.99,61507.645988,60796.001439
A_OB_3.1999999999999993_1.0_53,COM,1.236295,1.002457,2.231,5.733,4.206,61825.437561,60796.001439
A_OB_3.1999999999999993_1.0_54,COM,2.43979,1.009738,1.686,0.93,1.846,62928.09078,60796.001439
A_OB_3.1999999999999993_1.0_55,COM,1.160521,1.004771,2.322,0.899,0.452,62917.076262,60796.001439
A_OB_3.1999999999999993_1.0_56,COM,1.716464,1.006607,2.435,2.287,2.554,63124.318733,60796.001439
A_OB_3.1999999999999993_1.0_57,COM,0.513713,1.002014,1.33,1.066,5.507,64347.036726,60796.001439
A_OB_3.1999999999999993_1.0_58,COM,1.165359,1.003027,2.429,1.317,5.534,61663.769972,60796.001439
A_OB_3.1999999999999993_1.0_59,COM,0.365605,1.001695,1.861,4.934,4.641,63231.651599,60796.001439
A_OB_3.1999999999999993_1.0_60,COM,0.795804,1.001634,0.993,5.957,1.253,64375.072361,60796.001439
A_OB_3.1999999999999993_1.0_61,COM,0.004967,1.000021,2.062,4.289,5.59,63900.932123,60796.001439
A_OB_3.1999999999999993_1.0_62,COM,1.030434,1.004243,1.954,4.171,5.207,61061.47502,60796.001439
A_OB_3.1999999999999993_1.0_63,COM,0.179984,1.000641,2.948,2.096,0.962,62488.411534,60796.001439
A_OB_3.1999999999999993_1.0_64,COM,1.070251,1.004186,1.27,3.262,5.255,61625.89716,60796.001439
A_OB_3.1999999999999993_1.0_65,COM,0.014277,1.000034,0.689,0.926,2.032,64177.2887,60796.001439
A_OB_3.1999999999999993_1.0_66,COM,0.757823,1.002834,1.015,6.003,5.441,60994.336538,60796.001439
A_OB_3.1999999999999993_1.0_67,COM,1.458181,1.002508,2.468,1.388,3.418,63751.467778,60796.001439
A_OB_3.1999999999999993_1.0_68,COM,0.99346,1.003928,2.631,2.646,1.504,63473.066818,60796.001439
A_OB_3.1999999999999993_1.0_69,COM,1.063646,1.00317,1.276,5.279,3.247,61873.05271,60796.001439
A_OB_3.1999999999999993_1.0_70,COM,1.359282,1.003483,2.074,2.818,5.246,62770.470587,60796.001439
A_OB_3.1999999999999993_1.0_71,COM,0.356039,1.001408,2.252,2.422,1.209,64349.152878,60796.001439
A_OB_3.1999999999999993_1.0_72,COM,0.976995,1.001586,1.124,1.123,5.156,63201.65875,60796.001439
A_OB_3.1999999999999993_1.0_73,COM,0.77638,1.001215,2.727,3.425,1.088,62698.834292,60796.001439
A_OB_3.1999999999999993_1.0_74,COM,1.403241,1.002825,1.918,3.505,1.339,62773.536082,60796.001439
A_OB_3.1999999999999993_1.0_75,COM,0.931087,1.004079,2.625,6.182,2.354,63690.273499,60796.001439
A_OB_3.1999999999999993_1.0_76,COM,0.237479,1.001017,1.335,1.798,4.775,62156.58983,60796.001439
A_OB_3.1999999999999993_1.0_77,COM,0.16437,1.000363,1.56,6.187,2.828,61635.531184,60796.001439
A_OB_3.1999999999999993_1.0_78,COM,0.290415,1.000721,0.929,4.671,5.204,63636.048589,60796.001439
A_OB_3.1999999999999993_1.0_79,COM,0.714233,1.006064,0.896,2.051,2.383,62189.633278,60796.001439
A_OB_3.1999999999999993_1.0_80,COM,0.274462,1.002743,1.431,4.344,1.178,63057.190498,60796.001439
A_OB_3.1999999999999993_1.0_81,COM,1.656058,1.017366,1.461,0.315,2.974,62846.049809,60796.001439
A_OB_3.1999999999999993_1.0_82,COM,1.377238,1.01044,1.0,2.556,5.331,63797.718587,60796.001439
A_OB_3.1999999999999993_1.0_83,COM,0.406847,1.00256,0.324,5.707,3.333,61527.22179,60796.001439
A_OB_3.1999999999999993_1.0_84,COM,0.020452,1.000216,1.265,2.369,2.305,63151.05907,60796.001439
A_OB_3.1999999999999993_1.0_85,COM,0.410833,1.002871,2.662,5.728,5.504,62828.286419,60796.001439
A_OB_3.1999999999999993_1.0_86,COM,0.020452,1.000216,1.265,2.369,2.305,63151.05907,60796.001439
A_OB_3.1999999999999993_1.0_87,COM,1.397824,1.012849,2.277,1.595,4.982,63506.278283,60796.001439
A_OB_3.1999999999999993_1.0_88,COM,1.411011,1.01367,1.412,5.571,0.139,64448.982575,60796.001439
A_OB_3.1999999999999993_1.0_89,COM,1.163318,1.011413,1.187,4.489,3.18,62962.113364,60796.001439
