ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.5999999999999999_1.0_0,17.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_1,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_2,15.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_3,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_4,22.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_5,22.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_6,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_7,23.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_8,24.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_9,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_10,22.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_11,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_12,22.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_13,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_14,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_15,24.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_16,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_17,21.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_18,24.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_19,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_20,22.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_21,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_22,16.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_23,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_24,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_25,22.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_26,21.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_27,24.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_28,23.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_29,24.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_30,25.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_31,23.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_32,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_33,23.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_34,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_35,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_36,23.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_37,23.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_38,24.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_39,13.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_40,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_41,24.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_42,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_43,19.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_44,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_45,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_46,14.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_47,18.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_48,22.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_49,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_50,23.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_51,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_52,23.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_53,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_54,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_55,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_56,21.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_57,20.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_58,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_59,21.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_60,23.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_61,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_62,22.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
