ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.4_1.0_0,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_1,20.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_2,20.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_3,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_4,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_5,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_6,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_7,24.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_8,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_9,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_10,20.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_11,22.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_12,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_13,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_14,20.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_15,22.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_16,23.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_17,24.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_18,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_19,20.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_20,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_21,24.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_22,24.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_23,22.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_24,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_25,24.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_26,24.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_27,24.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_28,22.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
