ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_3.5999999999999996_1.0_0,COM,0.644334,1.000692,2.409,2.598,2.811,62261.174184877236,60980.00158187724
A_M_3.5999999999999996_1.0_1,COM,1.417093,1.001399,2.536,0.265,5.502,63581.264796877236,60980.00158187724
A_M_3.5999999999999996_1.0_2,COM,1.404579,1.001533,2.613,3.412,0.375,63424.499551877234,60980.00158187724
A_M_3.5999999999999996_1.0_3,COM,0.161762,1.000044,0.915,3.396,5.062,64262.47973487724,60980.00158187724
A_M_3.5999999999999996_1.0_4,COM,0.885758,1.001123,2.423,4.922,5.253,63589.32685887724,60980.00158187724
A_M_3.5999999999999996_1.0_5,COM,0.868854,1.000056,2.899,3.398,5.82,62313.84658887724,60980.00158187724
A_M_3.5999999999999996_1.0_6,COM,0.644334,1.000692,2.409,2.598,2.811,62261.174184877236,60980.00158187724
A_M_3.5999999999999996_1.0_7,COM,0.417487,1.000484,2.356,5.55,5.253,61369.21247287724,60980.00158187724
A_M_3.5999999999999996_1.0_8,COM,0.885758,1.001123,2.423,4.922,5.253,63589.32685887724,60980.00158187724
A_M_3.5999999999999996_1.0_9,COM,0.505852,1.000537,2.592,3.95,1.582,63422.129774877234,60980.00158187724
A_M_3.5999999999999996_1.0_10,COM,0.549066,1.000256,0.98,1.554,2.694,64127.023005877236,60980.00158187724
A_M_3.5999999999999996_1.0_11,COM,0.996888,1.00113,2.105,3.969,5.348,63532.10126287724,60980.00158187724
A_M_3.5999999999999996_1.0_12,COM,0.025828,1.000029,0.878,3.173,1.807,61799.88558587724,60980.00158187724
A_M_3.5999999999999996_1.0_13,COM,0.644334,1.000692,2.409,2.598,2.811,62261.174184877236,60980.00158187724
A_M_3.5999999999999996_1.0_14,COM,1.118062,1.002809,0.691,3.145,6.236,61181.62792387724,60980.00158187724
A_M_3.5999999999999996_1.0_15,COM,0.207587,1.000736,1.514,1.844,2.962,62345.59836587724,60980.00158187724
A_M_3.5999999999999996_1.0_16,COM,0.30882,1.00049,1.24,2.009,1.277,61887.31713587724,60980.00158187724
A_M_3.5999999999999996_1.0_17,COM,1.179834,1.003348,1.963,2.106,0.85,64326.259592877235,60980.00158187724
A_M_3.5999999999999996_1.0_18,COM,0.139962,1.000671,0.944,4.072,1.491,64215.39461887724,60980.00158187724
A_M_3.5999999999999996_1.0_19,COM,0.533289,1.002276,1.758,1.756,4.242,61551.51732387724,60980.00158187724
A_M_3.5999999999999996_1.0_20,COM,0.224719,1.001032,0.719,2.029,5.187,60975.153358877236,60980.00158187724
A_M_3.5999999999999996_1.0_21,COM,0.532985,1.002227,1.711,4.305,0.282,62115.03017187724,60980.00158187724
A_M_3.5999999999999996_1.0_22,COM,1.452705,1.005429,1.906,6.196,4.598,63814.185530877236,60980.00158187724
A_M_3.5999999999999996_1.0_23,COM,0.305115,1.000777,2.605,1.104,1.704,62907.481607877235,60980.00158187724
A_M_3.5999999999999996_1.0_24,COM,0.077951,1.000328,1.333,4.713,0.125,64565.65613787724,60980.00158187724
A_M_3.5999999999999996_1.0_25,COM,1.435012,1.002763,0.294,3.077,5.319,64174.31483687724,60980.00158187724
