ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.5999999999999999_1.0_0,23.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_1,24.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_2,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_3,23.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_4,24.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_5,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_6,21.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_7,24.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_8,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_9,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_10,22.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_11,17.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_12,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_13,23.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_14,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_15,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_16,24.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_17,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_18,23.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_19,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_20,22.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_21,20.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_22,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_23,24.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_24,20.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_25,19.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_26,23.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_27,22.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_28,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_29,23.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_30,21.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_31,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_32,25.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_33,23.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_34,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_35,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_36,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_37,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_38,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
