ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,0.727895,1.004093,2.874,5.209,2.657,61162.26058787724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,1.171669,1.014515,0.435,1.244,4.263,60980.747811877234,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,0.330239,1.009107,1.485,1.451,3.179,64059.026998877234,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,1.137037,1.046271,0.896,1.785,1.643,60989.40276687724,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,0.539309,1.019681,1.897,1.269,2.994,63503.01435987724,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,1.631306,1.054486,1.887,0.508,4.013,62419.88443387724,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,0.707319,1.039145,1.264,1.994,5.116,62477.24491687724,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,0.092515,1.006324,2.537,3.37,0.931,63868.98234487724,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,2.162236,1.130355,0.937,2.99,5.895,64730.34978987724,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,1.577985,1.0944,1.517,6.157,0.272,63401.41741587724,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,0.211364,1.019349,0.602,3.345,4.738,63623.41098887724,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,0.166546,1.013554,0.672,5.3,3.53,61242.29892887724,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,1.351493,1.117339,0.68,3.745,1.308,61898.21676187724,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,2.610923,1.239493,1.668,4.702,3.907,61640.810593877235,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,1.730587,1.181313,0.282,1.712,4.59,62054.90625187724,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.272484,1.025537,2.139,5.621,1.968,62306.45915787724,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,1.104838,1.140896,2.41,4.924,4.159,64630.18242987724,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,0.622756,1.077808,1.343,1.842,5.674,61582.589629877235,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,0.372295,1.062071,0.626,2.817,2.321,64025.40393187724,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,1.172318,1.226282,1.182,5.189,4.891,61626.52520087724,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,1.701058,1.290067,2.393,2.258,3.579,61350.73635187724,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,0.41062,1.07505,0.749,3.864,4.947,62942.03709787724,60980.00158187724
A_M_1.7999999999999998_1.0_22,COM,0.93216,1.159973,1.068,5.627,0.022,64574.16280387724,60980.00158187724
A_M_1.7999999999999998_1.0_23,COM,0.542358,1.104762,2.376,4.748,3.887,64368.36770987724,60980.00158187724
A_M_1.7999999999999998_1.0_24,COM,1.230892,1.265054,2.041,2.772,4.45,62167.73622087724,60980.00158187724
A_M_1.7999999999999998_1.0_25,COM,1.163767,1.225309,1.325,3.051,5.949,63029.70608687724,60980.00158187724
A_M_1.7999999999999998_1.0_26,COM,0.577652,1.122646,0.606,1.713,3.244,62007.055352877236,60980.00158187724
A_M_1.7999999999999998_1.0_27,COM,0.516831,1.102859,2.513,0.318,4.605,63992.39953987724,60980.00158187724
A_M_1.7999999999999998_1.0_28,COM,0.516831,1.102859,2.513,0.318,4.605,63992.39953987724,60980.00158187724
A_M_1.7999999999999998_1.0_29,COM,0.110866,1.027101,1.949,0.812,0.845,61571.956356877236,60980.00158187724
A_M_1.7999999999999998_1.0_30,COM,1.264318,1.2978,0.842,5.82,3.689,63594.59286987724,60980.00158187724
A_M_1.7999999999999998_1.0_31,COM,1.72276,1.487858,2.232,5.486,3.849,64303.076994877236,60980.00158187724
A_M_1.7999999999999998_1.0_32,COM,1.800582,1.48737,1.351,4.102,1.405,61413.89586287724,60980.00158187724
A_M_1.7999999999999998_1.0_33,COM,1.212603,1.352647,1.672,0.093,4.259,61813.75730787724,60980.00158187724
A_M_1.7999999999999998_1.0_34,COM,1.332153,1.405515,1.064,4.637,5.293,61832.86483687724,60980.00158187724
A_M_1.7999999999999998_1.0_35,COM,0.13951,1.042352,2.163,1.418,4.067,62756.72749887724,60980.00158187724
A_M_1.7999999999999998_1.0_36,COM,0.323553,1.095174,2.544,3.935,3.223,63922.13299587724,60980.00158187724
A_M_1.7999999999999998_1.0_37,COM,2.402774,1.769097,0.812,1.083,4.45,60988.662422877234,60980.00158187724
A_M_1.7999999999999998_1.0_38,COM,0.793199,1.244742,2.798,2.442,1.812,62494.10188987724,60980.00158187724
A_M_1.7999999999999998_1.0_39,COM,0.294156,1.09107,2.042,6.252,1.534,61608.299527877236,60980.00158187724
A_M_1.7999999999999998_1.0_40,COM,0.279108,1.090412,2.397,4.38,2.611,64033.02712587724,60980.00158187724
A_M_1.7999999999999998_1.0_41,COM,0.293488,1.092324,1.223,1.778,4.018,61628.74500887724,60980.00158187724
A_M_1.7999999999999998_1.0_42,COM,0.315092,1.109557,2.267,1.854,3.233,64646.99908887724,60980.00158187724
