ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.5999999999999999_1.0_0,23.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_1,25.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_2,22.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_3,23.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_4,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_5,25.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_6,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_7,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_8,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_9,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_10,24.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_11,20.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_12,25.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_13,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_14,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_15,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_16,24.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_17,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_18,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_19,24.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.5999999999999999_1.0_20,24.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
