ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_1.4_1.0_0,COM,0.194955,1.000562,0.372,5.448,4.853,62426.521025,60796.001439
A_OB_1.4_1.0_1,COM,2.488836,1.006264,1.206,2.565,0.282,63437.3076,60796.001439
A_OB_1.4_1.0_2,COM,1.744405,1.011074,2.19,5.623,1.856,63247.159501,60796.001439
A_OB_1.4_1.0_3,COM,1.049079,1.008265,2.416,0.855,5.307,62197.313694,60796.001439
A_OB_1.4_1.0_4,COM,0.582883,1.00561,1.129,1.105,1.402,63510.886211,60796.001439
A_OB_1.4_1.0_5,COM,1.203016,1.02439,1.47,0.717,3.039,63499.514234,60796.001439
A_OB_1.4_1.0_6,COM,1.357761,1.051832,1.902,5.991,5.075,60999.025183,60796.001439
A_OB_1.4_1.0_7,COM,1.190306,1.040499,1.435,1.584,4.088,62866.572153,60796.001439
A_OB_1.4_1.0_8,COM,1.313376,1.048355,1.197,2.226,4.936,61808.408708,60796.001439
A_OB_1.4_1.0_9,COM,0.971895,1.029548,2.196,5.19,4.508,64117.476023,60796.001439
A_OB_1.4_1.0_10,COM,2.030923,1.092384,1.827,5.589,4.552,63365.782448,60796.001439
A_OB_1.4_1.0_11,COM,0.3667,1.019907,2.674,3.541,2.392,63135.073083,60796.001439
A_OB_1.4_1.0_12,COM,0.769019,1.036855,1.068,2.377,5.165,63501.161807,60796.001439
A_OB_1.4_1.0_13,COM,1.363263,1.071485,1.059,4.016,3.819,61924.534856,60796.001439
A_OB_1.4_1.0_14,COM,2.301852,1.153314,1.493,4.921,3.759,62145.71289,60796.001439
A_OB_1.4_1.0_15,COM,0.309372,1.019568,0.94,2.412,4.335,61734.441644,60796.001439
A_OB_1.4_1.0_16,COM,0.817073,1.05137,1.043,2.977,4.024,60823.318931,60796.001439
A_OB_1.4_1.0_17,COM,0.45984,1.026497,2.363,0.205,4.801,60925.321368,60796.001439
A_OB_1.4_1.0_18,COM,0.632482,1.043217,1.259,5.479,1.516,63652.762956,60796.001439
A_OB_1.4_1.0_19,COM,1.879397,1.12875,1.955,4.52,2.867,62164.612087,60796.001439
A_OB_1.4_1.0_20,COM,0.241794,1.016218,0.304,2.827,4.398,60760.897707,60796.001439
A_OB_1.4_1.0_21,COM,1.469605,1.127486,2.694,1.066,4.83,63436.565292,60796.001439
A_OB_1.4_1.0_22,COM,1.439866,1.112773,2.591,1.247,2.519,62313.487271,60796.001439
A_OB_1.4_1.0_23,COM,1.424632,1.143736,1.595,4.75,3.915,64490.445939,60796.001439
A_OB_1.4_1.0_24,COM,0.314799,1.035073,2.368,2.368,4.962,63303.806191,60796.001439
A_OB_1.4_1.0_25,COM,1.016069,1.09598,0.348,5.743,4.593,64118.285536,60796.001439
A_OB_1.4_1.0_26,COM,0.104153,1.01022,0.85,4.4,5.141,64027.908248,60796.001439
A_OB_1.4_1.0_27,COM,0.321315,1.035006,0.814,5.536,2.557,63412.54202,60796.001439
A_OB_1.4_1.0_28,COM,0.451699,1.042267,1.71,5.965,5.078,61762.91403,60796.001439
A_OB_1.4_1.0_29,COM,1.528498,1.15397,0.928,3.655,4.887,62569.367872,60796.001439
A_OB_1.4_1.0_30,COM,0.830338,1.100854,1.706,4.371,3.02,62068.579637,60796.001439
A_OB_1.4_1.0_31,COM,4.482262,1.551788,1.738,1.652,3.829,65538.927822,60796.001439
A_OB_1.4_1.0_32,COM,1.495337,1.18579,0.937,4.995,2.661,63393.587041,60796.001439
A_OB_1.4_1.0_33,COM,1.147485,1.147273,1.077,4.458,2.511,61927.694307,60796.001439
A_OB_1.4_1.0_34,COM,1.152337,1.147636,0.93,2.173,5.546,60972.82256,60796.001439
A_OB_1.4_1.0_35,COM,0.533142,1.065598,1.984,0.032,2.643,64166.796119,60796.001439
A_OB_1.4_1.0_36,COM,0.324193,1.044312,1.576,2.152,5.714,61368.100481,60796.001439
A_OB_1.4_1.0_37,COM,1.273039,1.150979,0.256,5.621,0.063,62042.170544,60796.001439
A_OB_1.4_1.0_38,COM,0.082184,1.01194,1.683,5.055,5.254,62816.918719,60796.001439
A_OB_1.4_1.0_39,COM,1.650801,1.265209,0.093,1.868,4.572,64123.799062,60796.001439
A_OB_1.4_1.0_40,COM,1.382805,1.20045,0.878,0.497,5.861,61315.69299,60796.001439
A_OB_1.4_1.0_41,COM,0.556901,1.084538,1.97,4.215,3.406,64137.410199,60796.001439
A_OB_1.4_1.0_42,COM,0.316953,1.047545,1.774,4.922,4.686,64369.950082,60796.001439
A_OB_1.4_1.0_43,COM,0.168013,1.024415,0.742,4.987,3.539,60998.909976,60796.001439
A_OB_1.4_1.0_44,COM,0.722449,1.105754,1.182,2.177,2.739,64500.634768,60796.001439
A_OB_1.4_1.0_45,COM,0.083299,1.014041,2.538,5.911,4.051,63389.805564,60796.001439
A_OB_1.4_1.0_46,COM,0.468055,1.082818,1.783,4.516,4.1,62141.648166,60796.001439
A_OB_1.4_1.0_47,COM,1.426197,1.250125,0.641,2.17,5.761,64043.898876,60796.001439
A_OB_1.4_1.0_48,COM,0.279962,1.050917,1.516,0.09,5.815,63587.07495,60796.001439
A_OB_1.4_1.0_49,COM,0.522216,1.088173,0.998,4.668,2.713,62541.262944,60796.001439
A_OB_1.4_1.0_50,COM,2.917568,1.510226,1.908,5.101,3.626,63197.012585,60796.001439
A_OB_1.4_1.0_51,COM,0.441606,1.082594,1.885,1.34,4.867,63255.907506,60796.001439
A_OB_1.4_1.0_52,COM,1.586441,1.266558,1.375,0.917,4.61,62064.200951,60796.001439
A_OB_1.4_1.0_53,COM,2.140471,1.457427,1.872,0.312,4.931,63374.25309,60796.001439
A_OB_1.4_1.0_54,COM,1.039746,1.203852,1.087,2.204,0.752,64455.853401,60796.001439
A_OB_1.4_1.0_55,COM,3.748661,1.761525,0.892,1.708,2.498,60934.387426,60796.001439
A_OB_1.4_1.0_56,COM,1.629973,1.350834,1.27,1.179,3.979,61658.735229,60796.001439
A_OB_1.4_1.0_57,COM,1.398549,1.29811,2.06,4.919,2.291,61875.567553,60796.001439
A_OB_1.4_1.0_58,COM,2.298383,1.478669,1.551,0.069,4.3,63666.557985,60796.001439
A_OB_1.4_1.0_59,COM,1.212735,1.297846,0.928,3.861,3.341,62579.661226,60796.001439
A_OB_1.4_1.0_60,COM,0.729329,1.181846,1.346,2.992,4.289,63359.224343,60796.001439
A_OB_1.4_1.0_61,COM,0.662205,1.157388,2.223,0.094,4.724,62348.224867,60796.001439
A_OB_1.4_1.0_62,COM,0.570212,1.144821,1.777,2.4,5.676,61534.82659,60796.001439
A_OB_1.4_1.0_63,COM,1.196242,1.282818,0.713,3.229,4.667,62384.389505,60796.001439
A_OB_1.4_1.0_64,COM,1.056805,1.302888,0.697,1.999,4.219,64253.031992,60796.001439
A_OB_1.4_1.0_65,COM,1.451883,1.41288,1.044,2.039,3.254,62955.254643,60796.001439
A_OB_1.4_1.0_66,COM,0.984315,1.270488,1.795,4.194,4.519,61009.996605,60796.001439
A_OB_1.4_1.0_67,COM,1.252721,1.343022,1.382,1.339,2.703,63494.068245,60796.001439
A_OB_1.4_1.0_68,COM,0.004816,1.001237,1.011,2.348,5.202,61808.095525,60796.001439
A_OB_1.4_1.0_69,COM,0.962258,1.280064,1.104,2.726,2.137,60807.861258,60796.001439
A_OB_1.4_1.0_70,COM,0.980984,1.321968,1.749,4.057,2.402,60998.703457,60796.001439
A_OB_1.4_1.0_71,COM,0.08442,1.026948,1.017,2.467,3.411,60831.362371,60796.001439
A_OB_1.4_1.0_72,COM,0.850911,1.268783,0.731,2.497,5.012,64046.570245,60796.001439
A_OB_1.4_1.0_73,COM,6.634662,2.99703,1.436,4.062,2.549,62174.717279,60796.001439
A_OB_1.4_1.0_74,COM,0.444517,1.141479,2.559,5.935,3.504,63499.527546,60796.001439
A_OB_1.4_1.0_75,COM,1.364467,1.417998,0.896,1.497,4.344,64326.808625,60796.001439
A_OB_1.4_1.0_76,COM,1.111271,1.344128,2.295,1.225,0.447,62091.114263,60796.001439
A_OB_1.4_1.0_77,COM,0.561617,1.174048,0.884,1.324,5.176,63546.978176,60796.001439
A_OB_1.4_1.0_78,COM,0.7046,1.223377,1.576,4.302,3.689,60778.716236,60796.001439
A_OB_1.4_1.0_79,COM,0.452265,1.146718,0.606,5.899,5.905,60966.780464,60796.001439
A_OB_1.4_1.0_80,COM,1.089575,1.383921,1.396,4.998,3.245,62391.390927,60796.001439
A_OB_1.4_1.0_81,COM,1.370691,1.487972,1.541,3.895,2.263,61505.572396,60796.001439
A_OB_1.4_1.0_82,COM,0.482005,1.159591,1.281,1.202,0.187,63830.130941,60796.001439
A_OB_1.4_1.0_83,COM,0.873508,1.300491,1.601,3.04,4.444,64361.780569,60796.001439
A_OB_1.4_1.0_84,COM,15.89106,7.346178,1.801,5.769,2.966,62538.428502,60796.001439
A_OB_1.4_1.0_85,COM,0.366901,1.144473,2.424,3.771,3.591,63196.923921,60796.001439
A_OB_1.4_1.0_86,COM,0.964187,1.363643,1.43,1.036,3.809,62922.53582,60796.001439
A_OB_1.4_1.0_87,COM,1.381116,1.522888,1.677,4.423,2.003,62555.596019,60796.001439
A_OB_1.4_1.0_88,COM,2.044716,1.828236,2.424,5.415,2.984,63729.626992,60796.001439
A_OB_1.4_1.0_89,COM,0.173682,1.070517,1.413,3.902,3.197,60938.741212,60796.001439
A_OB_1.4_1.0_90,COM,1.756177,1.671731,0.774,3.105,2.194,60867.826657,60796.001439
A_OB_1.4_1.0_91,COM,0.402402,1.179335,1.971,0.665,4.247,63410.014974,60796.001439
A_OB_1.4_1.0_92,COM,0.504167,1.212987,2.476,5.465,3.926,63752.318763,60796.001439
A_OB_1.4_1.0_93,COM,0.415101,1.180173,2.219,0.364,4.636,63544.850898,60796.001439
A_OB_1.4_1.0_94,COM,13.254697,6.62275,0.993,2.638,3.261,62484.511143,60796.001439
A_OB_1.4_1.0_95,COM,20.841803,10.112742,0.597,0.823,5.778,60486.867993,60796.001439
A_OB_1.4_1.0_96,COM,2.499154,2.071867,2.104,1.052,4.3,61226.687949,60796.001439
A_OB_1.4_1.0_97,COM,1.239547,1.554193,1.843,4.491,3.0,61616.126787,60796.001439
A_OB_1.4_1.0_98,COM,1.671687,1.745538,1.41,0.238,6.034,61083.116971,60796.001439
A_OB_1.4_1.0_99,COM,2.118943,1.895828,0.883,3.194,4.157,63444.520468,60796.001439
