ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.4_1.0_0,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_1,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_2,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_3,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_4,21.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_5,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_6,21.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_7,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_8,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_9,23.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_10,20.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_11,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_12,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_13,21.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_14,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_15,8.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_16,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_17,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_18,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_19,23.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_20,24.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_21,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_22,22.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_23,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_24,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_25,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_26,24.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_27,24.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_28,23.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
