ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_2.8_1.0_0,24.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_1,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_2,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_3,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_4,23.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_5,22.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_6,23.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_7,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_8,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_9,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_10,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_11,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_12,24.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_13,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_14,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_15,22.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_16,23.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_17,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_18,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_19,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_20,23.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_21,23.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_22,23.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_23,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_24,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_25,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_26,23.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_27,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_28,23.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_29,23.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_30,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_31,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_32,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_33,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_34,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_35,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_36,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_37,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_38,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_39,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_40,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_41,21.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_42,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_43,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_44,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_45,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_46,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_47,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_48,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_49,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_50,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_51,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_52,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_53,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_54,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_55,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_56,25.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_57,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_58,24.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_59,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_60,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_61,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
