ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.9999999999999998_1.0_0,COM,0.924491,1.009911,2.226,3.06,1.492,64397.23893387724,60980.00158187724
A_M_1.9999999999999998_1.0_1,COM,0.183014,1.001889,1.834,5.51,2.282,61695.68590187724,60980.00158187724
A_M_1.9999999999999998_1.0_2,COM,1.087105,1.005589,2.377,3.787,5.188,61728.38885387724,60980.00158187724
A_M_1.9999999999999998_1.0_3,COM,1.39226,1.020671,2.318,1.981,0.455,63074.729312877236,60980.00158187724
A_M_1.9999999999999998_1.0_4,COM,1.065084,1.015231,1.353,5.922,1.82,62846.05426987724,60980.00158187724
A_M_1.9999999999999998_1.0_5,COM,0.287555,1.004856,0.761,5.544,6.116,64452.44379387724,60980.00158187724
A_M_1.9999999999999998_1.0_6,COM,1.098709,1.013597,1.199,5.841,4.05,64429.381924877234,60980.00158187724
A_M_1.9999999999999998_1.0_7,COM,1.829864,1.044003,1.928,0.048,2.61,60921.32779187724,60980.00158187724
A_M_1.9999999999999998_1.0_8,COM,1.402354,1.055869,1.722,1.375,3.434,64371.37600387724,60980.00158187724
A_M_1.9999999999999998_1.0_9,COM,0.545494,1.028113,0.692,0.542,5.818,64487.700123877235,60980.00158187724
A_M_1.9999999999999998_1.0_10,COM,1.060503,1.05262,2.123,5.808,3.0,64043.998762877236,60980.00158187724
A_M_1.9999999999999998_1.0_11,COM,1.47188,1.069752,0.364,2.042,5.428,63590.38850787724,60980.00158187724
A_M_1.9999999999999998_1.0_12,COM,1.379066,1.077152,1.652,3.344,1.463,61503.72229187724,60980.00158187724
A_M_1.9999999999999998_1.0_13,COM,0.783973,1.034505,1.822,3.126,3.094,61420.52127487724,60980.00158187724
A_M_1.9999999999999998_1.0_14,COM,0.109975,1.007729,2.101,4.817,1.333,63269.15039687724,60980.00158187724
A_M_1.9999999999999998_1.0_15,COM,1.592792,1.092287,1.381,2.077,4.049,63414.02695287724,60980.00158187724
A_M_1.9999999999999998_1.0_16,COM,1.131984,1.076306,1.829,1.556,3.148,61636.31466987724,60980.00158187724
A_M_1.9999999999999998_1.0_17,COM,1.228481,1.082629,1.183,2.128,4.941,62648.89545887724,60980.00158187724
