ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.1999999999999993_1.0_0,COM,0.155579,1.000062,1.094,3.688,0.692,60941.692975,60796.001439
A_OB_3.1999999999999993_1.0_1,COM,0.71862,1.00009,0.403,4.151,2.44,63194.271303,60796.001439
A_OB_3.1999999999999993_1.0_2,COM,0.493447,1.000065,2.103,4.699,1.447,62791.08465,60796.001439
A_OB_3.1999999999999993_1.0_3,COM,0.605753,1.000416,1.338,4.358,6.001,62506.548927,60796.001439
A_OB_3.1999999999999993_1.0_4,COM,0.802892,1.000469,0.323,0.123,4.756,62155.49389,60796.001439
A_OB_3.1999999999999993_1.0_5,COM,1.297135,1.001132,1.159,5.58,1.813,63935.56528,60796.001439
A_OB_3.1999999999999993_1.0_6,COM,0.600027,1.000718,0.328,2.186,3.337,61107.816154,60796.001439
A_OB_3.1999999999999993_1.0_7,COM,0.01608,1.000003,1.97,1.668,2.799,62090.72519,60796.001439
A_OB_3.1999999999999993_1.0_8,COM,1.179536,1.000822,2.07,2.592,1.684,62699.27046,60796.001439
A_OB_3.1999999999999993_1.0_9,COM,0.644215,1.000793,1.471,1.202,0.295,61381.478371,60796.001439
A_OB_3.1999999999999993_1.0_10,COM,0.22648,1.00007,2.093,1.404,5.337,61113.685266,60796.001439
A_OB_3.1999999999999993_1.0_11,COM,0.217113,1.000171,2.187,0.301,5.847,63755.195691,60796.001439
A_OB_3.1999999999999993_1.0_12,COM,1.449372,1.000863,1.248,2.506,2.647,62416.262341,60796.001439
A_OB_3.1999999999999993_1.0_13,COM,1.785819,1.002081,1.476,4.907,0.712,63947.835343,60796.001439
A_OB_3.1999999999999993_1.0_14,COM,0.004566,1.000001,0.575,3.085,0.115,63947.679525,60796.001439
A_OB_3.1999999999999993_1.0_15,COM,0.940434,1.000397,2.269,2.638,5.253,62702.03742,60796.001439
A_OB_3.1999999999999993_1.0_16,COM,0.04882,1.000011,1.386,1.694,0.312,62678.778645,60796.001439
A_OB_3.1999999999999993_1.0_17,COM,0.952043,1.000225,2.037,1.856,1.796,62283.605591,60796.001439
A_OB_3.1999999999999993_1.0_18,COM,1.072248,1.000778,2.407,1.299,4.322,61985.469293,60796.001439
A_OB_3.1999999999999993_1.0_19,COM,1.155989,1.001381,1.139,2.107,4.728,61144.335807,60796.001439
A_OB_3.1999999999999993_1.0_20,COM,0.627538,1.000781,1.488,1.554,3.239,62051.056997,60796.001439
A_OB_3.1999999999999993_1.0_21,COM,0.379255,1.000038,2.624,2.671,0.026,62639.236368,60796.001439
A_OB_3.1999999999999993_1.0_22,COM,1.375333,1.001745,1.988,0.4,4.492,63569.840437,60796.001439
A_OB_3.1999999999999993_1.0_23,COM,0.802892,1.000469,0.323,0.123,4.756,62155.49389,60796.001439
A_OB_3.1999999999999993_1.0_24,COM,0.642743,1.00197,2.794,1.336,2.11,62253.73024,60796.001439
A_OB_3.1999999999999993_1.0_25,COM,0.027339,1.000123,1.464,0.533,6.136,61801.396598,60796.001439
A_OB_3.1999999999999993_1.0_26,COM,0.959447,1.004284,0.485,2.173,5.872,63187.052831,60796.001439
A_OB_3.1999999999999993_1.0_27,COM,0.387277,1.00069,1.285,3.35,1.137,64173.006697,60796.001439
A_OB_3.1999999999999993_1.0_28,COM,0.368316,1.001738,2.41,5.182,4.807,62573.809954,60796.001439
A_OB_3.1999999999999993_1.0_29,COM,1.580699,1.002888,0.741,5.526,2.436,64484.259271,60796.001439
A_OB_3.1999999999999993_1.0_30,COM,1.323906,1.004937,2.543,2.843,3.112,60951.360228,60796.001439
A_OB_3.1999999999999993_1.0_31,COM,0.155448,1.000407,1.53,4.785,4.744,63082.55775,60796.001439
A_OB_3.1999999999999993_1.0_32,COM,0.944305,1.001353,2.145,0.742,3.574,62066.222824,60796.001439
A_OB_3.1999999999999993_1.0_33,COM,0.194955,1.000562,0.372,5.448,4.853,62426.521025,60796.001439
A_OB_3.1999999999999993_1.0_34,COM,1.110011,1.005202,0.513,2.55,4.532,60884.238339,60796.001439
A_OB_3.1999999999999993_1.0_35,COM,0.395348,1.00193,1.71,0.076,4.751,62021.393747,60796.001439
A_OB_3.1999999999999993_1.0_36,COM,0.088754,1.000336,1.224,3.118,3.372,62724.201749,60796.001439
A_OB_3.1999999999999993_1.0_37,COM,1.588508,1.007449,1.304,1.034,3.668,60966.833867,60796.001439
A_OB_3.1999999999999993_1.0_38,COM,0.959447,1.004284,0.485,2.173,5.872,63187.052831,60796.001439
A_OB_3.1999999999999993_1.0_39,COM,0.25069,1.001228,1.307,0.388,5.604,61470.062553,60796.001439
A_OB_3.1999999999999993_1.0_40,COM,1.580699,1.002888,0.741,5.526,2.436,64484.259271,60796.001439
A_OB_3.1999999999999993_1.0_41,COM,1.290817,1.002002,0.939,2.634,0.952,63307.917669,60796.001439
A_OB_3.1999999999999993_1.0_42,COM,1.485602,1.00397,2.84,4.936,4.534,62522.364996,60796.001439
A_OB_3.1999999999999993_1.0_43,COM,0.701193,1.002119,1.738,3.222,3.495,61899.712846,60796.001439
A_OB_3.1999999999999993_1.0_44,COM,0.264023,1.000656,2.137,0.568,3.404,61375.955452,60796.001439
A_OB_3.1999999999999993_1.0_45,COM,1.290817,1.002002,0.939,2.634,0.952,63307.917669,60796.001439
