ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.1999999999999993_1.0_0,COM,0.262221,1.00023,1.602,3.537,5.99,61010.264923,60796.001439
A_OB_3.1999999999999993_1.0_1,COM,0.97003,1.000552,1.509,0.972,3.489,63773.503604,60796.001439
A_OB_3.1999999999999993_1.0_2,COM,0.816801,1.001051,1.123,4.685,1.32,63792.795254,60796.001439
A_OB_3.1999999999999993_1.0_3,COM,0.471013,1.000412,1.296,0.748,0.828,62109.261781,60796.001439
A_OB_3.1999999999999993_1.0_4,COM,1.049209,1.000295,0.35,5.898,3.501,63206.84207,60796.001439
A_OB_3.1999999999999993_1.0_5,COM,0.692189,1.000249,1.364,0.076,0.582,62630.585213,60796.001439
A_OB_3.1999999999999993_1.0_6,COM,0.692189,1.000249,1.364,0.076,0.582,62630.585213,60796.001439
A_OB_3.1999999999999993_1.0_7,COM,0.636395,1.000559,1.357,4.693,2.604,61143.480825,60796.001439
A_OB_3.1999999999999993_1.0_8,COM,1.146556,1.000171,2.69,1.497,0.053,60961.295005,60796.001439
A_OB_3.1999999999999993_1.0_9,COM,0.765045,1.000302,1.453,5.952,0.716,64193.935739,60796.001439
A_OB_3.1999999999999993_1.0_10,COM,0.949592,1.000667,1.689,0.227,0.806,61120.415924,60796.001439
A_OB_3.1999999999999993_1.0_11,COM,0.49432,1.00014,1.621,3.906,0.15,61418.990974,60796.001439
A_OB_3.1999999999999993_1.0_12,COM,0.842687,1.000447,2.212,3.877,4.42,63577.46572,60796.001439
A_OB_3.1999999999999993_1.0_13,COM,1.612097,1.002144,0.824,2.242,4.789,61604.359835,60796.001439
A_OB_3.1999999999999993_1.0_14,COM,2.103713,1.001788,1.837,3.83,1.737,61922.564239,60796.001439
A_OB_3.1999999999999993_1.0_15,COM,0.830771,1.000089,1.998,0.945,1.424,64152.104584,60796.001439
A_OB_3.1999999999999993_1.0_16,COM,0.430556,1.000544,1.204,6.17,3.911,63979.549899,60796.001439
A_OB_3.1999999999999993_1.0_17,COM,0.97003,1.000552,1.509,0.972,3.489,63773.503604,60796.001439
A_OB_3.1999999999999993_1.0_18,COM,0.076457,1.000095,1.609,1.017,3.81,62787.503067,60796.001439
A_OB_3.1999999999999993_1.0_19,COM,1.379745,1.00094,0.561,4.676,2.041,62906.578708,60796.001439
A_OB_3.1999999999999993_1.0_20,COM,0.782905,1.000307,1.254,1.075,0.213,63279.439189,60796.001439
A_OB_3.1999999999999993_1.0_21,COM,0.147338,1.000199,2.152,4.509,4.789,62009.158161,60796.001439
A_OB_3.1999999999999993_1.0_22,COM,0.924851,1.000895,1.166,5.735,2.402,64268.315636,60796.001439
A_OB_3.1999999999999993_1.0_23,COM,0.630369,1.003041,2.002,2.038,5.739,61510.734767,60796.001439
A_OB_3.1999999999999993_1.0_24,COM,0.80267,1.001316,2.099,3.587,4.369,63710.168666,60796.001439
A_OB_3.1999999999999993_1.0_25,COM,0.208873,1.000723,3.07,4.756,3.36,64506.267571,60796.001439
A_OB_3.1999999999999993_1.0_26,COM,0.505367,1.000992,1.54,2.337,4.058,64165.782602,60796.001439
A_OB_3.1999999999999993_1.0_27,COM,0.088987,1.000435,1.128,4.567,4.341,61853.653322,60796.001439
A_OB_3.1999999999999993_1.0_28,COM,1.33685,1.003032,2.354,3.665,2.84,62758.205397,60796.001439
A_OB_3.1999999999999993_1.0_29,COM,0.849757,1.002867,2.153,1.879,2.492,63993.904239,60796.001439
A_OB_3.1999999999999993_1.0_30,COM,1.744941,1.006725,1.291,4.6,2.617,62196.129123,60796.001439
A_OB_3.1999999999999993_1.0_31,COM,0.668639,1.001703,1.006,2.849,6.159,62763.757283,60796.001439
A_OB_3.1999999999999993_1.0_32,COM,1.535862,1.003798,0.715,3.518,2.227,62583.008462,60796.001439
A_OB_3.1999999999999993_1.0_33,COM,0.433611,1.001829,0.859,1.852,4.63,60972.804099,60796.001439
A_OB_3.1999999999999993_1.0_34,COM,1.204799,1.003198,1.998,2.992,0.076,63415.100691,60796.001439
A_OB_3.1999999999999993_1.0_35,COM,0.772618,1.002441,1.054,3.548,4.357,64469.621358,60796.001439
A_OB_3.1999999999999993_1.0_36,COM,0.287706,1.001032,1.436,5.262,4.711,63299.155141,60796.001439
A_OB_3.1999999999999993_1.0_37,COM,0.023413,1.000044,2.346,4.259,3.519,64065.924139,60796.001439
A_OB_3.1999999999999993_1.0_38,COM,0.700131,1.001934,1.398,6.178,1.446,63309.342899,60796.001439
A_OB_3.1999999999999993_1.0_39,COM,0.36019,1.000941,1.573,5.96,4.587,62022.885758,60796.001439
A_OB_3.1999999999999993_1.0_40,COM,1.026996,1.001486,2.716,5.392,2.72,60877.556062,60796.001439
A_OB_3.1999999999999993_1.0_41,COM,0.672393,1.002881,1.188,5.472,0.179,63089.543704,60796.001439
A_OB_3.1999999999999993_1.0_42,COM,0.265413,1.000933,2.283,5.241,4.346,63687.628725,60796.001439
A_OB_3.1999999999999993_1.0_43,COM,0.35893,1.0005,0.539,0.838,5.932,64091.118072,60796.001439
A_OB_3.1999999999999993_1.0_44,COM,0.142917,1.00059,1.127,4.561,3.889,61790.852726,60796.001439
