ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.3999999999999995_1.0_0,COM,1.062621,1.003589,0.7,0.181,3.963,61115.515396877236,60980.00158187724
A_M_2.3999999999999995_1.0_1,COM,0.536982,1.001541,1.687,1.097,5.199,64755.43309387724,60980.00158187724
A_M_2.3999999999999995_1.0_2,COM,1.159643,1.004849,1.584,4.59,0.162,62235.35114287724,60980.00158187724
A_M_2.3999999999999995_1.0_3,COM,1.268187,1.008066,2.144,4.236,1.158,61828.267504877236,60980.00158187724
A_M_2.3999999999999995_1.0_4,COM,0.851351,1.008792,1.044,1.127,6.105,61722.449496877234,60980.00158187724
A_M_2.3999999999999995_1.0_5,COM,0.88247,1.004684,1.505,1.978,4.382,61603.397855877236,60980.00158187724
A_M_2.3999999999999995_1.0_6,COM,1.512672,1.016021,2.109,3.23,1.248,62813.650000877235,60980.00158187724
A_M_2.3999999999999995_1.0_7,COM,1.160231,1.009956,1.733,5.867,4.909,64382.07981287724,60980.00158187724
A_M_2.3999999999999995_1.0_8,COM,0.997664,1.012253,1.387,1.025,4.908,63974.78532387724,60980.00158187724
A_M_2.3999999999999995_1.0_9,COM,0.100257,1.00167,2.204,1.957,2.815,63993.889430877236,60980.00158187724
A_M_2.3999999999999995_1.0_10,COM,0.016014,1.000351,2.782,1.149,4.277,63289.562314877236,60980.00158187724
A_M_2.3999999999999995_1.0_11,COM,1.421327,1.037958,2.187,0.395,4.168,62554.36513087724,60980.00158187724
A_M_2.3999999999999995_1.0_12,COM,0.287366,1.006222,1.362,3.458,5.684,63591.85812587724,60980.00158187724
A_M_2.3999999999999995_1.0_13,COM,0.526866,1.013277,1.247,2.852,5.164,61763.81239187724,60980.00158187724
A_M_2.3999999999999995_1.0_14,COM,0.624961,1.020946,1.492,0.652,2.202,63152.835291877236,60980.00158187724
A_M_2.3999999999999995_1.0_15,COM,1.717354,1.071036,1.379,5.341,2.204,63007.21339187724,60980.00158187724
A_M_2.3999999999999995_1.0_16,COM,0.467273,1.01801,1.981,0.705,3.255,63585.13629887724,60980.00158187724
A_M_2.3999999999999995_1.0_17,COM,0.304344,1.011312,1.148,2.781,2.624,61438.51820687724,60980.00158187724
A_M_2.3999999999999995_1.0_18,COM,0.0391,1.001701,1.961,1.243,5.596,62812.38275287724,60980.00158187724
A_M_2.3999999999999995_1.0_19,COM,0.314407,1.013276,1.036,2.219,4.341,64321.07126087724,60980.00158187724
A_M_2.3999999999999995_1.0_20,COM,0.509365,1.021324,0.697,2.021,4.546,62765.663932877236,60980.00158187724
A_M_2.3999999999999995_1.0_21,COM,1.787957,1.098509,0.919,5.231,5.424,62494.892460877236,60980.00158187724
A_M_2.3999999999999995_1.0_22,COM,1.214554,1.064547,1.103,4.846,4.048,62300.10659987724,60980.00158187724
A_M_2.3999999999999995_1.0_23,COM,0.744981,1.040281,1.295,4.321,5.16,63116.93280787724,60980.00158187724
A_M_2.3999999999999995_1.0_24,COM,1.321827,1.059041,1.794,4.672,5.286,62720.23365887724,60980.00158187724
A_M_2.3999999999999995_1.0_25,COM,0.741449,1.032556,1.212,0.502,0.782,63497.73018187724,60980.00158187724
A_M_2.3999999999999995_1.0_26,COM,0.79956,1.040267,1.37,0.359,3.273,61995.24769887724,60980.00158187724
A_M_2.3999999999999995_1.0_27,COM,0.217296,1.009909,1.75,4.202,0.886,63888.78487587724,60980.00158187724
A_M_2.3999999999999995_1.0_28,COM,1.239642,1.07555,1.589,1.804,1.324,63003.46516387724,60980.00158187724
A_M_2.3999999999999995_1.0_29,COM,0.547958,1.032531,0.38,5.615,4.073,63081.37660187724,60980.00158187724
A_M_2.3999999999999995_1.0_30,COM,0.547958,1.032531,0.38,5.615,4.073,63081.37660187724,60980.00158187724
A_M_2.3999999999999995_1.0_31,COM,0.071401,1.004672,0.685,5.716,2.33,62467.62608987724,60980.00158187724
A_M_2.3999999999999995_1.0_32,COM,0.22559,1.014197,1.828,4.785,6.229,61385.88649487724,60980.00158187724
A_M_2.3999999999999995_1.0_33,COM,0.645141,1.046384,0.935,4.605,2.446,63125.205324877235,60980.00158187724
