ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,24.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,19.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,10.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,23.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,17.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,20.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,19.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,6.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,19.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,21.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,21.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,21.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,8.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,17.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,13.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,8.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,25.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,15.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
