ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,23.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,23.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,24.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,23.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,23.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,23.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,11.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,21.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,21.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,17.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,23.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,14.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,21.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,22.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,20.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,7.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,14.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,23.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,8.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,13.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,20.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,21.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,21.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,22.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,13.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,18.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,23.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,19.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,24.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_42,24.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_43,20.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_44,25.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_45,17.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_46,24.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_47,22.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_48,13.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_49,23.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_50,20.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_51,11.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_52,22.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_53,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_54,22.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_55,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_56,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_57,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_58,22.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_59,22.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_60,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_61,21.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_62,18.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_63,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_64,22.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_65,20.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_66,17.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
