ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_2.8_1.0_0,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_1,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_2,23.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_3,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_4,22.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_5,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_6,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_7,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_8,21.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_9,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_10,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_11,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_12,23.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_13,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_14,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_15,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_16,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_17,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_18,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_19,24.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_20,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_21,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_22,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_23,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_24,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_25,25.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_26,25.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_27,22.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_28,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_29,24.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_30,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_31,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_32,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_33,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_34,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_35,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_36,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_37,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_38,22.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_39,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_40,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_41,21.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_42,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_43,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_44,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_45,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_46,23.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_47,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_48,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
