ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.9999999999999996_1.0_0,COM,1.353436,1.000192,2.043,3.899,0.546,63257.295055877235,60980.00158187724
A_M_2.9999999999999996_1.0_1,COM,0.734398,1.00001,2.237,0.792,1.88,62938.43874687724,60980.00158187724
A_M_2.9999999999999996_1.0_2,COM,0.147286,1.000066,2.624,0.902,2.102,62856.31438087724,60980.00158187724
A_M_2.9999999999999996_1.0_3,COM,0.92835,1.000548,1.621,3.041,0.357,60942.27129587724,60980.00158187724
A_M_2.9999999999999996_1.0_4,COM,0.035836,1.000015,0.945,5.646,6.174,64286.223868877234,60980.00158187724
A_M_2.9999999999999996_1.0_5,COM,0.770521,1.000799,1.266,1.531,4.989,63134.41101687724,60980.00158187724
A_M_2.9999999999999996_1.0_6,COM,1.501254,1.001169,1.832,2.954,2.892,63351.21960687724,60980.00158187724
A_M_2.9999999999999996_1.0_7,COM,0.498522,1.001773,2.261,0.347,6.199,61711.60864087724,60980.00158187724
A_M_2.9999999999999996_1.0_8,COM,0.2624,1.000372,1.442,0.921,5.112,63895.024618877236,60980.00158187724
A_M_2.9999999999999996_1.0_9,COM,0.064071,1.000184,2.276,2.771,3.864,61549.343609877236,60980.00158187724
A_M_2.9999999999999996_1.0_10,COM,0.807668,1.003099,1.982,1.598,4.929,61174.71886987724,60980.00158187724
A_M_2.9999999999999996_1.0_11,COM,0.722707,1.001883,1.598,0.246,1.564,64224.00020987724,60980.00158187724
A_M_2.9999999999999996_1.0_12,COM,1.17021,1.001696,1.976,5.516,3.812,61489.128727877236,60980.00158187724
A_M_2.9999999999999996_1.0_13,COM,0.03275,1.000144,0.785,1.597,4.371,64025.69983587724,60980.00158187724
A_M_2.9999999999999996_1.0_14,COM,1.116594,1.005616,1.498,4.871,5.389,64541.463341877236,60980.00158187724
A_M_2.9999999999999996_1.0_15,COM,1.353454,1.007542,1.626,5.793,2.136,62047.809736877236,60980.00158187724
A_M_2.9999999999999996_1.0_16,COM,0.496067,1.004132,1.937,2.83,5.159,63705.804187877235,60980.00158187724
A_M_2.9999999999999996_1.0_17,COM,0.124077,1.000617,1.778,5.299,1.783,63159.34883987724,60980.00158187724
A_M_2.9999999999999996_1.0_18,COM,1.822178,1.018248,1.392,5.67,0.501,62736.28864387724,60980.00158187724
A_M_2.9999999999999996_1.0_19,COM,0.760058,1.005935,1.355,5.114,1.152,64287.097367877235,60980.00158187724
A_M_2.9999999999999996_1.0_20,COM,1.296251,1.010956,1.237,0.817,0.811,64476.66379587724,60980.00158187724
A_M_2.9999999999999996_1.0_21,COM,0.703111,1.005543,1.699,1.625,4.267,62942.63747987724,60980.00158187724
A_M_2.9999999999999996_1.0_22,COM,1.316553,1.011987,0.786,0.102,4.505,62797.08607387724,60980.00158187724
A_M_2.9999999999999996_1.0_23,COM,0.6022,1.006028,0.663,3.913,2.43,63672.90749187724,60980.00158187724
A_M_2.9999999999999996_1.0_24,COM,1.511257,1.014768,1.391,5.288,6.065,64064.832903877235,60980.00158187724
A_M_2.9999999999999996_1.0_25,COM,1.095822,1.008733,0.723,5.23,5.634,64066.302877877235,60980.00158187724
A_M_2.9999999999999996_1.0_26,COM,0.160561,1.001723,1.148,3.824,0.974,62492.140997877235,60980.00158187724
A_M_2.9999999999999996_1.0_27,COM,0.438517,1.004904,1.357,5.069,2.771,63790.939096877235,60980.00158187724
A_M_2.9999999999999996_1.0_28,COM,1.120828,1.016907,0.891,2.697,3.932,63499.02365487724,60980.00158187724
A_M_2.9999999999999996_1.0_29,COM,0.32627,1.003882,2.045,3.819,4.355,62831.50928387724,60980.00158187724
A_M_2.9999999999999996_1.0_30,COM,0.548471,1.00764,2.354,2.307,2.331,63403.80056487724,60980.00158187724
A_M_2.9999999999999996_1.0_31,COM,0.46711,1.006126,2.217,5.274,0.936,64452.82108887724,60980.00158187724
A_M_2.9999999999999996_1.0_32,COM,1.008034,1.019006,0.757,1.558,0.311,64104.39497887724,60980.00158187724
A_M_2.9999999999999996_1.0_33,COM,1.280739,1.02016,1.726,0.796,2.265,64650.25614687724,60980.00158187724
A_M_2.9999999999999996_1.0_34,COM,1.533214,1.028688,1.113,5.999,4.764,61292.867960877236,60980.00158187724
A_M_2.9999999999999996_1.0_35,COM,1.317793,1.017094,1.591,1.706,2.01,61174.463127877236,60980.00158187724
A_M_2.9999999999999996_1.0_36,COM,0.11675,1.002031,0.953,2.348,5.071,61188.495383877234,60980.00158187724
A_M_2.9999999999999996_1.0_37,COM,1.499875,1.016221,1.152,4.274,3.596,62988.79100587724,60980.00158187724
A_M_2.9999999999999996_1.0_38,COM,0.074875,1.001382,1.6,5.646,2.643,61345.51305887724,60980.00158187724
A_M_2.9999999999999996_1.0_39,COM,1.386759,1.016241,1.565,6.001,1.134,63740.742675877234,60980.00158187724
A_M_2.9999999999999996_1.0_40,COM,1.215371,1.016862,2.63,4.623,1.066,62935.766339877235,60980.00158187724
A_M_2.9999999999999996_1.0_41,COM,0.548961,1.00789,1.047,5.402,5.496,61163.47365187724,60980.00158187724
A_M_2.9999999999999996_1.0_42,COM,0.999232,1.013796,2.092,3.609,3.059,60942.243989877235,60980.00158187724
A_M_2.9999999999999996_1.0_43,COM,1.412325,1.020068,0.666,4.304,6.117,63428.35410887724,60980.00158187724
A_M_2.9999999999999996_1.0_44,COM,1.139469,1.017132,1.157,2.953,0.927,62952.93639787724,60980.00158187724
A_M_2.9999999999999996_1.0_45,COM,0.091041,1.00127,1.334,2.215,3.588,62602.32763087724,60980.00158187724
A_M_2.9999999999999996_1.0_46,COM,0.742024,1.013996,0.679,4.936,4.993,64160.58598187724,60980.00158187724
A_M_2.9999999999999996_1.0_47,COM,0.825819,1.01098,0.595,0.345,4.817,63175.29954087724,60980.00158187724
A_M_2.9999999999999996_1.0_48,COM,1.142011,1.015871,0.737,3.629,2.297,63237.86625387724,60980.00158187724
A_M_2.9999999999999996_1.0_49,COM,1.266568,1.026976,1.949,2.137,4.462,64392.09675887724,60980.00158187724
A_M_2.9999999999999996_1.0_50,COM,0.119151,1.002748,2.529,6.282,2.172,61335.82260187724,60980.00158187724
A_M_2.9999999999999996_1.0_51,COM,1.149162,1.028598,1.601,4.111,1.164,63065.05884187724,60980.00158187724
A_M_2.9999999999999996_1.0_52,COM,0.262413,1.006506,1.356,3.543,5.094,62715.463706877235,60980.00158187724
A_M_2.9999999999999996_1.0_53,COM,1.342443,1.03076,2.309,2.145,3.424,63123.65199387724,60980.00158187724
A_M_2.9999999999999996_1.0_54,COM,0.922439,1.024731,2.431,3.035,1.698,62877.60459587724,60980.00158187724
A_M_2.9999999999999996_1.0_55,COM,1.072444,1.029822,1.573,4.612,1.504,61335.683490877236,60980.00158187724
A_M_2.9999999999999996_1.0_56,COM,0.740006,1.015707,2.353,0.859,4.866,63033.427988877236,60980.00158187724
A_M_2.9999999999999996_1.0_57,COM,1.32526,1.036578,1.93,2.584,2.294,61369.545098877235,60980.00158187724
A_M_2.9999999999999996_1.0_58,COM,1.076778,1.025761,0.868,2.154,4.358,62320.93249087724,60980.00158187724
A_M_2.9999999999999996_1.0_59,COM,0.64415,1.012191,0.946,4.337,2.899,63450.06281787724,60980.00158187724
A_M_2.9999999999999996_1.0_60,COM,0.823767,1.021846,3.076,5.443,4.66,63113.87536487724,60980.00158187724
A_M_2.9999999999999996_1.0_61,COM,0.025512,1.000505,1.288,5.334,4.214,61304.730301877236,60980.00158187724
A_M_2.9999999999999996_1.0_62,COM,0.545462,1.014643,1.506,4.035,4.413,61717.25201187724,60980.00158187724
A_M_2.9999999999999996_1.0_63,COM,0.905897,1.019723,0.648,6.185,3.787,62423.37138987724,60980.00158187724
A_M_2.9999999999999996_1.0_64,COM,1.28194,1.030868,1.139,5.918,3.486,63427.971656877235,60980.00158187724
A_M_2.9999999999999996_1.0_65,COM,0.022522,1.000446,1.987,0.658,0.057,63296.888779877234,60980.00158187724
A_M_2.9999999999999996_1.0_66,COM,1.224148,1.030225,1.555,1.064,2.316,64308.265718877235,60980.00158187724
A_M_2.9999999999999996_1.0_67,COM,0.071051,1.001862,0.235,0.912,4.966,62119.41668687724,60980.00158187724
