ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,0.152529,1.000266,2.356,1.074,5.357,62070.99638487724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,1.526644,1.020713,1.231,3.438,2.297,61094.893745877234,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,0.487119,1.013915,1.702,4.994,5.79,62340.14391487724,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,1.526403,1.059594,2.08,4.546,2.805,63468.57909287724,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,0.762048,1.022511,1.815,0.895,3.738,61071.66755287724,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,1.171218,1.034744,2.892,0.145,1.255,61541.594898877236,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,0.207822,1.006236,0.823,0.805,0.328,64131.101882877236,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,1.569071,1.076766,0.827,3.722,6.089,61966.05401087724,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,0.903845,1.056974,2.227,3.7,1.64,64126.52582887724,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,1.257238,1.087341,2.379,2.25,2.991,62941.629823877236,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,1.45065,1.101843,2.016,0.463,3.134,62595.59668587724,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,0.08579,1.006906,1.384,3.721,3.83,61950.77269387724,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,1.337679,1.104373,1.718,3.344,2.336,64445.50552487724,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,0.241446,1.021684,2.549,4.982,0.722,63829.788778877235,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,0.100931,1.008989,1.364,0.664,4.061,60961.64393087724,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.470534,1.040729,2.221,0.469,0.708,63214.917302877235,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,0.998104,1.081565,0.761,4.539,0.823,61091.97695087724,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,1.001681,1.111498,2.642,0.519,1.216,64020.02596487724,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,0.492428,1.053696,1.659,5.857,5.325,61662.693308877235,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,0.797803,1.083696,2.077,3.503,5.928,62574.752502877236,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,0.790087,1.092395,1.614,2.056,4.514,64138.283897877234,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,1.386774,1.174444,2.467,0.736,1.035,61198.82135687724,60980.00158187724
A_M_1.7999999999999998_1.0_22,COM,0.448176,1.054896,1.902,0.817,6.208,63636.84654287724,60980.00158187724
