ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,24.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,24.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,22.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,18.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,22.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,23.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,21.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,19.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,17.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,22.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,10.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,21.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,23.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,23.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,25.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,12.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,21.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,5.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,21.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,24.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,20.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,18.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,24.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,24.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,24.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,25.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,20.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,16.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,11.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,24.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,15.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,22.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_42,25.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_43,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_44,10.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_45,24.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_46,18.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_47,21.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_48,24.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_49,17.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_50,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_51,25.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_52,20.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_53,25.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_54,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_55,23.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_56,14.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_57,13.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_58,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_59,21.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
