ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_2.8_1.0_0,25.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_1,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_2,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_3,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_4,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_5,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_6,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_7,23.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_8,24.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_9,25.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_10,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_11,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_12,24.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_13,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_14,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_15,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_16,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_17,24.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_18,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_19,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_20,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_21,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_22,24.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_23,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_24,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_25,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_26,23.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_27,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_28,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_29,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_30,20.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_31,23.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_32,23.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_33,24.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_34,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_35,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_36,25.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_37,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_38,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_39,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_40,23.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_41,25.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_42,24.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_43,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_44,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_45,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_46,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_47,19.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_48,24.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_49,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_50,24.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_51,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_52,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_53,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_54,23.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_55,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_56,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_57,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_58,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_59,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_60,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_61,23.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_62,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_63,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_64,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_65,24.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_66,22.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_67,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_68,23.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_69,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_70,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_71,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_72,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_73,24.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_74,21.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_75,24.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_76,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_77,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_78,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_79,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_80,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_81,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_82,23.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_83,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_84,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_85,25.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_86,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_87,25.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_88,24.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_89,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_90,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_91,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_92,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_93,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_94,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_95,23.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_96,24.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_97,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_98,24.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_99,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_100,23.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_101,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_102,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_103,24.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_2.8_1.0_104,24.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
