ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.4_1.0_0,22.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_1,20.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_2,24.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_3,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_4,23.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_5,23.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_6,23.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_7,23.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_8,23.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_9,24.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_10,23.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_11,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_12,19.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_13,20.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_14,24.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_15,19.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_16,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_17,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_18,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_19,25.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_20,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_21,21.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.4_1.0_22,25.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
