ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,13.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,24.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,23.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,21.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,24.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,19.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,24.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,24.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,24.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,19.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,24.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,18.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,19.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,16.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,17.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,24.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,19.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,23.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,9.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,10.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,22.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,8.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,21.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,20.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
