ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.5999999999999999_1.0_0,COM,1.036942,1.010884,0.984,2.527,5.427,64057.46031887724,60980.00158187724
A_M_1.5999999999999999_1.0_1,COM,0.104453,1.005177,2.422,4.836,2.253,63609.12817587724,60980.00158187724
A_M_1.5999999999999999_1.0_2,COM,1.04507,1.057265,0.623,0.25,2.653,62043.74343587724,60980.00158187724
A_M_1.5999999999999999_1.0_3,COM,1.356332,1.074238,2.074,4.099,1.739,61402.31246987724,60980.00158187724
A_M_1.5999999999999999_1.0_4,COM,1.334116,1.145896,1.954,4.472,4.091,64511.80348687724,60980.00158187724
A_M_1.5999999999999999_1.0_5,COM,1.019813,1.107929,1.422,1.808,4.11,64090.675577877235,60980.00158187724
A_M_1.5999999999999999_1.0_6,COM,0.96405,1.126548,0.124,3.448,4.262,61771.451844877236,60980.00158187724
A_M_1.5999999999999999_1.0_7,COM,0.998298,1.132531,2.671,1.525,1.255,61577.53366887724,60980.00158187724
A_M_1.5999999999999999_1.0_8,COM,0.183586,1.026053,1.452,4.601,1.884,62476.94204887724,60980.00158187724
A_M_1.5999999999999999_1.0_9,COM,0.028342,1.003964,1.471,3.647,4.076,62095.44910087724,60980.00158187724
A_M_1.5999999999999999_1.0_10,COM,1.449463,1.225854,1.996,1.733,1.703,64095.94160787724,60980.00158187724
A_M_1.5999999999999999_1.0_11,COM,0.530835,1.101427,1.965,1.047,3.19,62398.57461487724,60980.00158187724
A_M_1.5999999999999999_1.0_12,COM,1.340306,1.24051,1.276,0.278,3.91,62805.487071877236,60980.00158187724
A_M_1.5999999999999999_1.0_13,COM,1.253853,1.276433,2.026,2.149,5.885,64587.37869587724,60980.00158187724
A_M_1.5999999999999999_1.0_14,COM,0.241452,1.053192,0.864,3.811,5.432,62206.25317387724,60980.00158187724
A_M_1.5999999999999999_1.0_15,COM,0.356747,1.084909,0.886,3.505,1.064,60946.34455587724,60980.00158187724
A_M_1.5999999999999999_1.0_16,COM,0.309872,1.083376,0.77,5.439,2.089,61624.72896187724,60980.00158187724
A_M_1.5999999999999999_1.0_17,COM,0.573266,1.165329,2.281,0.957,5.072,64391.342060877236,60980.00158187724
A_M_1.5999999999999999_1.0_18,COM,0.450679,1.118236,1.314,5.997,3.317,62998.77630887724,60980.00158187724
A_M_1.5999999999999999_1.0_19,COM,1.885691,1.512921,1.751,3.664,0.391,61873.514515877236,60980.00158187724
A_M_1.5999999999999999_1.0_20,COM,1.310028,1.416897,0.677,3.174,3.786,61384.13666787724,60980.00158187724
A_M_1.5999999999999999_1.0_21,COM,0.97802,1.286126,1.688,2.603,4.045,62960.617354877235,60980.00158187724
A_M_1.5999999999999999_1.0_22,COM,0.713547,1.226758,2.135,0.408,1.915,64661.48738087724,60980.00158187724
A_M_1.5999999999999999_1.0_23,COM,0.015706,1.004912,1.491,5.099,0.931,62483.42548487724,60980.00158187724
A_M_1.5999999999999999_1.0_24,COM,1.446936,1.507512,1.186,1.35,5.107,63023.06440887724,60980.00158187724
A_M_1.5999999999999999_1.0_25,COM,2.930936,2.02141,1.066,0.156,2.63,62405.196791877235,60980.00158187724
A_M_1.5999999999999999_1.0_26,COM,0.683034,1.241319,2.277,5.151,6.036,62303.68186187724,60980.00158187724
A_M_1.5999999999999999_1.0_27,COM,1.072576,1.377913,1.591,0.602,4.287,62542.07339187724,60980.00158187724
A_M_1.5999999999999999_1.0_28,COM,0.399863,1.155477,2.312,1.891,4.75,63758.387343877235,60980.00158187724
A_M_1.5999999999999999_1.0_29,COM,6.319025,3.57249,2.285,4.535,2.754,61070.82119587724,60980.00158187724
A_M_1.5999999999999999_1.0_30,COM,1.536622,1.575393,1.367,4.015,3.383,63212.00421387724,60980.00158187724
A_M_1.5999999999999999_1.0_31,COM,1.355948,1.527811,0.587,6.18,4.856,63813.58495887724,60980.00158187724
A_M_1.5999999999999999_1.0_32,COM,0.541128,1.224922,1.44,5.721,3.483,64140.29900187724,60980.00158187724
A_M_1.5999999999999999_1.0_33,COM,0.799891,1.357369,0.402,2.53,5.269,61011.33987587724,60980.00158187724
A_M_1.5999999999999999_1.0_34,COM,0.455181,1.200631,1.583,5.301,3.223,62697.78083987724,60980.00158187724
A_M_1.5999999999999999_1.0_35,COM,1.109721,1.458122,1.952,4.583,3.721,62939.63893987724,60980.00158187724
A_M_1.5999999999999999_1.0_36,COM,1.218349,1.560717,1.665,4.44,3.871,62244.75848087724,60980.00158187724
A_M_1.5999999999999999_1.0_37,COM,0.510741,1.24248,1.831,3.1,4.732,64117.61897987724,60980.00158187724
A_M_1.5999999999999999_1.0_38,COM,1.343048,1.637508,2.361,0.2,5.035,63947.57966687724,60980.00158187724
A_M_1.5999999999999999_1.0_39,COM,0.402468,1.199197,2.293,2.911,3.871,63606.51641087724,60980.00158187724
A_M_1.5999999999999999_1.0_40,COM,1.749079,1.876024,1.137,2.413,4.162,62884.90652787724,60980.00158187724
A_M_1.5999999999999999_1.0_41,COM,1.041577,1.511582,1.31,4.315,2.512,62067.652670877236,60980.00158187724
A_M_1.5999999999999999_1.0_42,COM,1.835392,1.964829,2.303,0.693,5.136,61485.57538587724,60980.00158187724
