ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.1999999999999997_1.0_0,COM,0.365432,1.001186,1.526,4.621,5.028,61719.687227877235,60980.00158187724
A_M_2.1999999999999997_1.0_1,COM,0.70642,1.003328,1.738,5.153,4.619,64524.61330187724,60980.00158187724
A_M_2.1999999999999997_1.0_2,COM,0.978578,1.002223,0.99,0.049,3.97,64527.69833187724,60980.00158187724
A_M_2.1999999999999997_1.0_3,COM,0.128175,1.000941,1.484,5.96,0.944,64511.00390487724,60980.00158187724
A_M_2.1999999999999997_1.0_4,COM,1.304618,1.012464,0.781,6.067,2.398,61954.55746887724,60980.00158187724
A_M_2.1999999999999997_1.0_5,COM,0.461207,1.007344,2.215,4.844,1.564,64103.02941687724,60980.00158187724
A_M_2.1999999999999997_1.0_6,COM,1.348969,1.014595,1.773,3.108,2.843,61825.248351877235,60980.00158187724
A_M_2.1999999999999997_1.0_7,COM,0.56419,1.00978,1.864,1.107,1.635,63850.99482287724,60980.00158187724
A_M_2.1999999999999997_1.0_8,COM,1.403588,1.03719,1.273,0.494,6.149,61749.37729387724,60980.00158187724
A_M_2.1999999999999997_1.0_9,COM,0.276323,1.00551,1.561,5.32,3.935,63649.93554487724,60980.00158187724
A_M_2.1999999999999997_1.0_10,COM,0.293425,1.006771,2.097,4.942,3.354,63302.642568877236,60980.00158187724
A_M_2.1999999999999997_1.0_11,COM,1.069818,1.048074,2.931,2.877,1.702,62704.12332187724,60980.00158187724
A_M_2.1999999999999997_1.0_12,COM,0.853813,1.042887,1.066,3.498,1.004,64173.51811987724,60980.00158187724
A_M_2.1999999999999997_1.0_13,COM,1.028202,1.055855,0.242,0.221,6.163,64471.93392887724,60980.00158187724
A_M_2.1999999999999997_1.0_14,COM,0.204944,1.008677,2.315,4.37,0.074,62265.15211887724,60980.00158187724
A_M_2.1999999999999997_1.0_15,COM,0.932129,1.049476,0.316,4.594,0.813,63820.12051887724,60980.00158187724
A_M_2.1999999999999997_1.0_16,COM,1.14733,1.049543,0.885,2.233,2.74,61634.548189877234,60980.00158187724
A_M_2.1999999999999997_1.0_17,COM,1.379861,1.059261,2.063,5.219,3.986,62926.56436387724,60980.00158187724
A_M_2.1999999999999997_1.0_18,COM,1.555651,1.113962,0.42,4.063,4.092,62746.94396187724,60980.00158187724
A_M_2.1999999999999997_1.0_19,COM,1.6305,1.09347,1.066,5.44,5.716,64368.15371587724,60980.00158187724
A_M_2.1999999999999997_1.0_20,COM,0.614617,1.039592,1.172,4.484,5.158,62097.79998987724,60980.00158187724
A_M_2.1999999999999997_1.0_21,COM,0.470935,1.026851,1.818,0.082,2.032,62488.510862877236,60980.00158187724
A_M_2.1999999999999997_1.0_22,COM,1.210763,1.075709,2.374,4.019,4.898,62332.780142877236,60980.00158187724
A_M_2.1999999999999997_1.0_23,COM,1.425689,1.086062,0.925,3.472,1.33,61730.267265877235,60980.00158187724
A_M_2.1999999999999997_1.0_24,COM,0.018513,1.001054,0.37,0.105,3.541,61056.97555387724,60980.00158187724
A_M_2.1999999999999997_1.0_25,COM,1.42216,1.127507,0.418,1.751,3.186,62871.113940877236,60980.00158187724
A_M_2.1999999999999997_1.0_26,COM,1.494639,1.119985,2.025,0.176,3.099,63512.59137987724,60980.00158187724
A_M_2.1999999999999997_1.0_27,COM,0.841272,1.065118,0.915,5.836,6.0,62266.323298877236,60980.00158187724
A_M_2.1999999999999997_1.0_28,COM,1.111069,1.093057,1.696,4.464,4.087,64290.06666487724,60980.00158187724
A_M_2.1999999999999997_1.0_29,COM,0.402785,1.033565,1.591,4.302,5.568,62411.96631887724,60980.00158187724
A_M_2.1999999999999997_1.0_30,COM,0.160091,1.014697,0.607,1.235,4.407,62392.43208287724,60980.00158187724
A_M_2.1999999999999997_1.0_31,COM,0.932142,1.083337,0.787,3.904,5.942,61991.96412587724,60980.00158187724
A_M_2.1999999999999997_1.0_32,COM,1.161056,1.10045,0.986,1.613,3.958,61570.405977877235,60980.00158187724
A_M_2.1999999999999997_1.0_33,COM,0.858167,1.065236,2.4,0.214,5.738,61353.85921687724,60980.00158187724
A_M_2.1999999999999997_1.0_34,COM,0.244944,1.018236,2.774,1.939,0.873,62556.879667877234,60980.00158187724
A_M_2.1999999999999997_1.0_35,COM,1.355381,1.113247,1.2,4.177,5.992,62152.881564877236,60980.00158187724
A_M_2.1999999999999997_1.0_36,COM,1.442027,1.159905,2.892,2.487,5.367,63299.38043587724,60980.00158187724
A_M_2.1999999999999997_1.0_37,COM,2.147426,1.204384,2.231,0.151,4.488,61637.67522987724,60980.00158187724
A_M_2.1999999999999997_1.0_38,COM,0.736767,1.077777,1.776,2.288,3.28,64279.07323787724,60980.00158187724
A_M_2.1999999999999997_1.0_39,COM,1.215027,1.123173,1.29,2.255,2.663,64008.76671387724,60980.00158187724
A_M_2.1999999999999997_1.0_40,COM,0.320373,1.034964,1.284,0.15,0.041,62959.32562487724,60980.00158187724
A_M_2.1999999999999997_1.0_41,COM,0.048501,1.005419,0.996,5.156,2.819,63651.63414787724,60980.00158187724
A_M_2.1999999999999997_1.0_42,COM,0.61243,1.062069,2.507,0.067,4.117,64604.24558687724,60980.00158187724
A_M_2.1999999999999997_1.0_43,COM,0.117585,1.014836,2.479,1.702,3.335,61701.610304877235,60980.00158187724
A_M_2.1999999999999997_1.0_44,COM,1.658525,1.199991,1.297,0.783,4.747,63878.614929877236,60980.00158187724
A_M_2.1999999999999997_1.0_45,COM,1.667573,1.217185,1.602,2.923,2.643,61647.651570877235,60980.00158187724
A_M_2.1999999999999997_1.0_46,COM,0.736774,1.100182,2.693,4.65,4.875,62849.90931387724,60980.00158187724
A_M_2.1999999999999997_1.0_47,COM,1.053958,1.135247,2.574,0.03,4.286,63928.753119877234,60980.00158187724
A_M_2.1999999999999997_1.0_48,COM,1.264898,1.168275,0.398,0.636,1.662,62950.45505987724,60980.00158187724
A_M_2.1999999999999997_1.0_49,COM,1.463339,1.193134,2.43,4.231,3.579,63289.41388187724,60980.00158187724
A_M_2.1999999999999997_1.0_50,COM,1.251342,1.144469,1.19,4.981,3.97,61197.59806587724,60980.00158187724
A_M_2.1999999999999997_1.0_51,COM,0.509807,1.070906,1.743,5.631,4.274,62027.490335877235,60980.00158187724
A_M_2.1999999999999997_1.0_52,COM,1.455904,1.222892,1.06,5.3,0.295,63409.30805287724,60980.00158187724
A_M_2.1999999999999997_1.0_53,COM,1.207878,1.190379,1.604,3.225,4.437,64394.52610687724,60980.00158187724
A_M_2.1999999999999997_1.0_54,COM,0.804174,1.128018,0.744,3.599,0.191,62987.982815877236,60980.00158187724
A_M_2.1999999999999997_1.0_55,COM,0.640064,1.09887,0.837,3.64,1.628,61925.57509687724,60980.00158187724
A_M_2.1999999999999997_1.0_56,COM,1.14972,1.173444,1.018,1.329,4.763,64219.818910877235,60980.00158187724
A_M_2.1999999999999997_1.0_57,COM,1.232266,1.200085,0.508,5.318,0.611,63416.22574687724,60980.00158187724
A_M_2.1999999999999997_1.0_58,COM,1.304865,1.184806,1.994,0.28,2.173,64372.803891877236,60980.00158187724
A_M_2.1999999999999997_1.0_59,COM,1.103286,1.171814,1.076,5.509,2.776,62696.10651187724,60980.00158187724
A_M_2.1999999999999997_1.0_60,COM,0.260912,1.040117,1.816,3.569,3.831,64565.250759877235,60980.00158187724
A_M_2.1999999999999997_1.0_61,COM,0.283178,1.041773,1.649,5.514,6.158,62727.054487877234,60980.00158187724
A_M_2.1999999999999997_1.0_62,COM,1.494366,1.208413,1.471,4.688,2.935,62883.17343887724,60980.00158187724
A_M_2.1999999999999997_1.0_63,COM,1.260264,1.175166,1.063,0.509,3.534,64518.83702187724,60980.00158187724
A_M_2.1999999999999997_1.0_64,COM,0.16488,1.029779,1.54,3.879,0.253,62973.590296877235,60980.00158187724
A_M_2.1999999999999997_1.0_65,COM,0.377729,1.070514,2.731,6.088,4.688,62212.57019487724,60980.00158187724
A_M_2.1999999999999997_1.0_66,COM,0.013119,1.002215,0.917,4.728,3.339,61968.20118187724,60980.00158187724
A_M_2.1999999999999997_1.0_67,COM,0.488399,1.093927,1.766,3.545,1.483,64226.288670877235,60980.00158187724
A_M_2.1999999999999997_1.0_68,COM,0.606788,1.10452,0.662,4.032,3.521,63688.96737487724,60980.00158187724
A_M_2.1999999999999997_1.0_69,COM,0.103233,1.018797,1.829,0.24,4.534,61632.48230487724,60980.00158187724
A_M_2.1999999999999997_1.0_70,COM,0.711037,1.137104,2.013,2.331,2.587,62935.761912877235,60980.00158187724
A_M_2.1999999999999997_1.0_71,COM,0.331682,1.065088,2.098,1.341,3.362,62167.93790287724,60980.00158187724
A_M_2.1999999999999997_1.0_72,COM,0.593558,1.12107,1.745,3.961,3.66,63783.733588877236,60980.00158187724
A_M_2.1999999999999997_1.0_73,COM,0.748311,1.165733,2.021,3.944,2.323,63946.51033787724,60980.00158187724
A_M_2.1999999999999997_1.0_74,COM,1.09599,1.218821,1.651,0.304,4.881,62863.106843877234,60980.00158187724
A_M_2.1999999999999997_1.0_75,COM,1.158424,1.249169,1.473,3.526,3.802,64046.616391877236,60980.00158187724
A_M_2.1999999999999997_1.0_76,COM,0.654222,1.144883,1.774,4.87,3.707,64006.45935687724,60980.00158187724
A_M_2.1999999999999997_1.0_77,COM,0.058878,1.012761,1.395,2.213,5.757,64323.71995587724,60980.00158187724
A_M_2.1999999999999997_1.0_78,COM,1.340457,1.272896,1.176,3.914,3.302,61941.258175877236,60980.00158187724
A_M_2.1999999999999997_1.0_79,COM,0.05276,1.011085,1.86,2.095,5.746,63277.50379987724,60980.00158187724
A_M_2.1999999999999997_1.0_80,COM,1.108241,1.219715,1.966,4.926,0.913,61699.62123587724,60980.00158187724
A_M_2.1999999999999997_1.0_81,COM,0.055215,1.012521,1.352,0.17,0.977,60982.89901987724,60980.00158187724
A_M_2.1999999999999997_1.0_82,COM,1.448867,1.354311,0.875,2.382,6.247,63238.69911687724,60980.00158187724
A_M_2.1999999999999997_1.0_83,COM,1.233467,1.310538,1.038,5.723,1.045,63013.364710877235,60980.00158187724
A_M_2.1999999999999997_1.0_84,COM,0.603776,1.143261,1.411,3.276,2.607,64180.33839287724,60980.00158187724
A_M_2.1999999999999997_1.0_85,COM,2.391287,1.582049,0.642,4.954,0.605,62052.750673877235,60980.00158187724
A_M_2.1999999999999997_1.0_86,COM,0.028154,1.006999,2.636,4.627,2.886,63143.34468487724,60980.00158187724
A_M_2.1999999999999997_1.0_87,COM,2.0374,1.4833,0.982,4.176,4.013,63201.50132187724,60980.00158187724
A_M_2.1999999999999997_1.0_88,COM,1.202047,1.270649,1.288,0.42,4.381,63365.458436877234,60980.00158187724
A_M_2.1999999999999997_1.0_89,COM,0.870135,1.194646,2.768,5.399,3.894,64498.080556877234,60980.00158187724
A_M_2.1999999999999997_1.0_90,COM,1.21104,1.303285,1.559,6.086,5.318,62893.45500687724,60980.00158187724
A_M_2.1999999999999997_1.0_91,COM,0.810787,1.20333,1.714,5.785,6.175,61780.474881877235,60980.00158187724
A_M_2.1999999999999997_1.0_92,COM,1.315302,1.318569,0.756,5.584,2.383,63973.34723287724,60980.00158187724
A_M_2.1999999999999997_1.0_93,COM,0.24672,1.05916,1.495,3.388,0.332,62287.586946877236,60980.00158187724
A_M_2.1999999999999997_1.0_94,COM,1.360546,1.320098,2.85,5.178,2.026,62719.575635877234,60980.00158187724
A_M_2.1999999999999997_1.0_95,COM,0.496406,1.114507,2.622,1.04,0.348,63077.703026877236,60980.00158187724
A_M_2.1999999999999997_1.0_96,COM,0.971617,1.219635,1.54,2.213,5.107,64592.014792877235,60980.00158187724
A_M_2.1999999999999997_1.0_97,COM,0.472089,1.114831,1.895,1.392,5.733,62981.998611877236,60980.00158187724
A_M_2.1999999999999997_1.0_98,COM,0.110259,1.030087,1.341,5.186,2.844,62434.31069087724,60980.00158187724
A_M_2.1999999999999997_1.0_99,COM,1.399914,1.382495,2.33,2.814,0.464,63082.78952287724,60980.00158187724
A_M_2.1999999999999997_1.0_100,COM,1.203118,1.331351,2.161,2.47,3.182,61509.07578487724,60980.00158187724
A_M_2.1999999999999997_1.0_101,COM,0.452747,1.129621,1.459,0.655,3.305,64115.93515187724,60980.00158187724
A_M_2.1999999999999997_1.0_102,COM,0.251199,1.069886,0.087,1.799,1.319,63910.198486877234,60980.00158187724
A_M_2.1999999999999997_1.0_103,COM,0.138198,1.038409,1.276,4.678,2.311,64316.446943877236,60980.00158187724
A_M_2.1999999999999997_1.0_104,COM,0.058697,1.016931,2.295,1.697,0.975,64058.312614877235,60980.00158187724
A_M_2.1999999999999997_1.0_105,COM,0.501119,1.145173,1.723,4.26,0.46,62355.530742877236,60980.00158187724
A_M_2.1999999999999997_1.0_106,COM,0.022273,1.006189,1.261,5.101,2.524,63024.95466987724,60980.00158187724
A_M_2.1999999999999997_1.0_107,COM,2.277858,1.654912,1.301,5.102,3.91,63549.942235877235,60980.00158187724
A_M_2.1999999999999997_1.0_108,COM,1.652365,1.441977,2.788,0.545,4.327,62223.24533887724,60980.00158187724
A_M_2.1999999999999997_1.0_109,COM,1.34175,1.378745,2.078,2.389,2.98,63688.89304587724,60980.00158187724
A_M_2.1999999999999997_1.0_110,COM,0.863065,1.241246,0.614,1.885,2.974,64138.327917877235,60980.00158187724
A_M_2.1999999999999997_1.0_111,COM,0.304984,1.096612,1.754,5.788,4.858,63815.40998787724,60980.00158187724
A_M_2.1999999999999997_1.0_112,COM,2.515297,1.745031,2.872,0.685,6.011,61897.90040087724,60980.00158187724
