ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.0_1.0_0,9.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_1,24.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_2,19.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_3,24.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_4,17.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_5,18.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_6,8.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_7,23.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_8,14.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_9,20.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_10,8.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_11,18.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_12,21.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_13,24.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_14,17.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_15,23.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_16,18.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_17,23.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_18,12.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_19,22.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_20,19.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_21,9.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_22,22.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_23,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_24,21.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_25,13.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_26,22.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_27,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_28,21.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_29,21.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_30,10.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_31,21.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_32,15.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_33,23.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_34,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_35,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_36,19.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_37,7.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_38,20.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_39,20.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_40,13.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_41,11.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_42,12.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_43,23.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_44,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_45,6.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_46,11.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_47,16.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_48,17.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_49,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_50,21.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_51,5.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_52,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_53,7.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_54,19.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_55,18.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_56,18.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_57,19.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_58,23.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_59,19.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_60,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_61,13.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_62,16.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_63,20.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_64,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_65,21.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_66,20.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_67,22.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_68,7.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_69,21.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_70,24.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_71,22.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_72,22.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_73,24.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_74,17.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_75,13.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_76,21.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_77,17.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_78,22.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_79,6.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_80,21.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_81,10.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_82,19.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_83,10.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_84,24.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_85,23.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_86,12.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_87,16.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_88,24.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_89,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_90,15.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_91,23.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_92,22.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_93,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.0_1.0_94,24.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
