ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.5999999999999996_1.0_0,COM,1.422198,1.000454,1.811,2.019,0.441,62550.214854,60796.001439
A_OB_3.5999999999999996_1.0_1,COM,0.149823,1.000115,1.816,0.206,0.014,63424.907866,60796.001439
A_OB_3.5999999999999996_1.0_2,COM,0.863341,1.00036,1.147,3.516,3.749,61573.088934,60796.001439
A_OB_3.5999999999999996_1.0_3,COM,0.312433,1.000154,2.321,1.684,5.452,62244.606093,60796.001439
A_OB_3.5999999999999996_1.0_4,COM,1.294291,1.001611,0.602,1.381,1.008,63608.902077,60796.001439
A_OB_3.5999999999999996_1.0_5,COM,1.225297,1.000559,0.961,3.609,2.175,63783.96343,60796.001439
A_OB_3.5999999999999996_1.0_6,COM,0.131508,1.000021,2.207,3.755,4.968,63947.899959,60796.001439
A_OB_3.5999999999999996_1.0_7,COM,1.022729,1.000044,1.89,3.655,2.101,63713.831736,60796.001439
A_OB_3.5999999999999996_1.0_8,COM,1.279648,1.001228,1.936,2.125,2.126,63250.499779,60796.001439
A_OB_3.5999999999999996_1.0_9,COM,1.153707,1.000227,0.411,5.009,0.143,63972.578569,60796.001439
A_OB_3.5999999999999996_1.0_10,COM,1.256548,1.001202,1.563,0.111,4.164,64327.047012,60796.001439
A_OB_3.5999999999999996_1.0_11,COM,0.770959,1.000666,0.395,6.051,1.302,61146.800059,60796.001439
A_OB_3.5999999999999996_1.0_12,COM,0.512215,1.000386,1.223,2.928,6.086,63355.339077,60796.001439
A_OB_3.5999999999999996_1.0_13,COM,1.125769,1.000561,1.323,4.372,5.272,62684.813487,60796.001439
A_OB_3.5999999999999996_1.0_14,COM,0.877446,1.000119,2.279,2.375,3.896,62667.872961,60796.001439
A_OB_3.5999999999999996_1.0_15,COM,1.321072,1.001323,1.158,2.372,3.289,62195.903146,60796.001439
A_OB_3.5999999999999996_1.0_16,COM,1.100897,1.000178,1.409,4.029,5.507,64378.342977,60796.001439
A_OB_3.5999999999999996_1.0_17,COM,0.512215,1.000386,1.223,2.928,6.086,63355.339077,60796.001439
A_OB_3.5999999999999996_1.0_18,COM,0.620006,1.000661,2.547,2.82,3.364,64447.93413,60796.001439
A_OB_3.5999999999999996_1.0_19,COM,0.822634,1.000766,1.035,1.136,4.746,62735.880063,60796.001439
A_OB_3.5999999999999996_1.0_20,COM,0.312923,1.000199,0.46,5.711,5.549,64372.085534,60796.001439
A_OB_3.5999999999999996_1.0_21,COM,0.263534,1.000347,0.97,0.87,0.224,63750.413668,60796.001439
A_OB_3.5999999999999996_1.0_22,COM,1.009917,1.000796,0.413,6.047,3.035,61073.977602,60796.001439
A_OB_3.5999999999999996_1.0_23,COM,0.658012,1.000479,1.294,5.631,3.46,62443.360755,60796.001439
A_OB_3.5999999999999996_1.0_24,COM,0.312923,1.000199,0.46,5.711,5.549,64372.085534,60796.001439
A_OB_3.5999999999999996_1.0_25,COM,1.134187,1.00103,1.542,5.863,4.687,62178.713912,60796.001439
A_OB_3.5999999999999996_1.0_26,COM,0.371196,1.000053,1.534,2.016,2.646,63128.439149,60796.001439
A_OB_3.5999999999999996_1.0_27,COM,0.873476,1.000152,1.961,1.92,3.77,62558.34534,60796.001439
A_OB_3.5999999999999996_1.0_28,COM,0.512215,1.000386,1.223,2.928,6.086,63355.339077,60796.001439
A_OB_3.5999999999999996_1.0_29,COM,0.055149,1.00004,2.727,1.221,3.84,62509.399457,60796.001439
A_OB_3.5999999999999996_1.0_30,COM,0.035104,1.000022,1.168,2.275,1.646,63325.928155,60796.001439
A_OB_3.5999999999999996_1.0_31,COM,0.410224,1.000165,1.106,5.346,6.105,61705.96297,60796.001439
A_OB_3.5999999999999996_1.0_32,COM,0.451283,1.000552,1.665,6.281,2.687,61033.679405,60796.001439
A_OB_3.5999999999999996_1.0_33,COM,1.24625,1.00028,0.812,5.75,1.705,63696.304328,60796.001439
A_OB_3.5999999999999996_1.0_34,COM,1.422198,1.000454,1.811,2.019,0.441,62550.214854,60796.001439
A_OB_3.5999999999999996_1.0_35,COM,0.873476,1.000152,1.961,1.92,3.77,62558.34534,60796.001439
