ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,24.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,25.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,20.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,23.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,25.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,21.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,15.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,24.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,21.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,18.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,22.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,21.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,21.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,24.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,16.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,15.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,19.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,21.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,24.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,22.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,22.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,22.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
