ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.4_1.0_0,23.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_1,23.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_2,23.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_3,23.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_4,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_5,13.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_6,20.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_7,21.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_8,22.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_9,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_10,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_11,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_12,24.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_13,24.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_14,19.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_15,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_16,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_17,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_18,23.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_19,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_20,24.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_21,23.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_22,20.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_23,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_24,18.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_25,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_26,20.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_27,23.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_28,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_29,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_30,23.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_31,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_32,24.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_33,21.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_34,21.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_35,23.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_36,24.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_37,24.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_38,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_39,24.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_40,21.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_41,25.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_42,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_43,24.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_44,19.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_45,23.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_46,22.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_47,25.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_48,23.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_49,25.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_50,18.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_51,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_52,21.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_53,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_54,17.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_55,22.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_56,23.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_57,13.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_58,25.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_59,24.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_60,21.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_61,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_62,23.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_63,23.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_64,21.69,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_65,17.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_66,22.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_67,24.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_68,23.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_69,25.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_70,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_71,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_72,19.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_73,23.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_74,23.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_75,19.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_76,23.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_77,24.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_78,22.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_79,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_80,24.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_81,23.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_82,25.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_83,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_84,24.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_85,25.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_86,25.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_87,21.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_88,23.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_89,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_90,25.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_91,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_92,23.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_93,18.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_94,24.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_95,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_96,21.41,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_97,24.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_98,25.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.4_1.0_99,24.75,2.31,0.73,-0.33,-0.5,-0.68,0.15
