ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.0_1.0_0,21.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_1,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_2,23.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_3,22.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_4,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_5,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_6,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_7,23.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_8,24.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_9,24.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_10,16.02,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_11,24.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_12,18.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_13,19.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_14,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_15,16.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_16,7.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_17,20.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_18,18.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_19,6.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_20,24.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_21,18.03,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_22,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_23,7.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_24,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_25,23.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_26,17.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_27,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_28,16.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_29,19.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_30,8.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_31,18.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_32,23.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_33,25.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.0_1.0_34,13.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
