ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.5999999999999996_1.0_0,COM,1.159129,1.000536,0.912,0.702,1.659,63386.487667,60796.001439
A_OB_2.5999999999999996_1.0_1,COM,1.648487,1.001837,2.057,4.262,0.15,62587.562708,60796.001439
A_OB_2.5999999999999996_1.0_2,COM,1.228204,1.000317,1.789,3.037,4.195,61600.094048,60796.001439
A_OB_2.5999999999999996_1.0_3,COM,0.335185,1.001428,1.318,0.912,2.937,63536.554655,60796.001439
A_OB_2.5999999999999996_1.0_4,COM,0.251463,1.000807,1.505,2.596,5.956,61576.041286,60796.001439
A_OB_2.5999999999999996_1.0_5,COM,0.610531,1.002703,1.275,3.184,3.618,62762.073233,60796.001439
A_OB_2.5999999999999996_1.0_6,COM,1.696298,1.004728,2.229,5.203,4.54,62556.465468,60796.001439
A_OB_2.5999999999999996_1.0_7,COM,0.507131,1.000877,1.424,5.574,4.687,63136.871643,60796.001439
A_OB_2.5999999999999996_1.0_8,COM,1.45641,1.005555,2.987,5.135,3.432,61422.969183,60796.001439
A_OB_2.5999999999999996_1.0_9,COM,0.677615,1.0017,0.727,0.615,0.454,62367.525015,60796.001439
A_OB_2.5999999999999996_1.0_10,COM,0.554632,1.001766,1.363,3.691,4.661,62333.980555,60796.001439
A_OB_2.5999999999999996_1.0_11,COM,0.239011,1.000655,0.426,5.804,1.576,63828.227078,60796.001439
A_OB_2.5999999999999996_1.0_12,COM,0.491217,1.002389,1.331,2.03,0.125,62544.396279,60796.001439
A_OB_2.5999999999999996_1.0_13,COM,0.04021,1.000131,2.185,2.456,5.085,61201.496763,60796.001439
A_OB_2.5999999999999996_1.0_14,COM,1.12458,1.00506,2.95,0.823,0.28,62726.248411,60796.001439
A_OB_2.5999999999999996_1.0_15,COM,0.80444,1.002388,2.421,1.352,2.541,62051.150507,60796.001439
A_OB_2.5999999999999996_1.0_16,COM,0.756853,1.001758,1.276,5.966,5.024,62489.447548,60796.001439
A_OB_2.5999999999999996_1.0_17,COM,1.361285,1.005661,1.547,4.54,3.825,62806.761513,60796.001439
A_OB_2.5999999999999996_1.0_18,COM,1.227376,1.004145,1.18,3.439,3.282,61028.828467,60796.001439
A_OB_2.5999999999999996_1.0_19,COM,0.259794,1.000691,2.053,5.207,0.795,63229.649399,60796.001439
A_OB_2.5999999999999996_1.0_20,COM,0.990435,1.009356,0.878,0.76,5.245,62118.237237,60796.001439
A_OB_2.5999999999999996_1.0_21,COM,1.528055,1.012556,0.914,0.73,6.104,61935.770967,60796.001439
A_OB_2.5999999999999996_1.0_22,COM,1.16942,1.011829,1.915,3.894,4.028,63001.922539,60796.001439
A_OB_2.5999999999999996_1.0_23,COM,0.492179,1.004442,0.564,4.375,1.44,61515.274951,60796.001439
A_OB_2.5999999999999996_1.0_24,COM,0.702356,1.007551,2.8,3.524,5.999,61476.693589,60796.001439
A_OB_2.5999999999999996_1.0_25,COM,0.161353,1.001505,1.753,4.984,1.927,63693.633747,60796.001439
A_OB_2.5999999999999996_1.0_26,COM,0.346178,1.002552,1.191,6.251,0.768,61098.620662,60796.001439
