ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.5999999999999999_1.0_0,24.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_1,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_2,25.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_3,22.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_4,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_5,22.86,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_6,23.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_7,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_8,24.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_9,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_10,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_11,21.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_12,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_13,23.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_14,24.95,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_15,24.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_16,25.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_17,24.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_18,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_19,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_20,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_21,21.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_22,19.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_23,24.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_24,25.32,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_25,24.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_26,24.87,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_27,22.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_28,24.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_29,25.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_30,25.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_31,25.07,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_32,20.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_33,23.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_34,25.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_35,24.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_36,24.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_37,24.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.5999999999999999_1.0_38,25.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
