ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_2.1999999999999997_1.0_0,COM,0.777429,1.000817,1.263,6.113,5.461,61864.201478,60796.001439
A_OB_2.1999999999999997_1.0_1,COM,1.336232,1.00086,2.827,0.778,2.45,61282.352547,60796.001439
A_OB_2.1999999999999997_1.0_2,COM,0.479919,1.000474,1.433,0.339,2.134,64054.42274,60796.001439
A_OB_2.1999999999999997_1.0_3,COM,1.116443,1.000524,2.415,4.851,0.059,62921.244662,60796.001439
A_OB_2.1999999999999997_1.0_4,COM,1.887459,1.007008,0.836,4.547,2.557,63718.402727,60796.001439
A_OB_2.1999999999999997_1.0_5,COM,0.465345,1.000746,1.389,4.106,3.692,64150.422174,60796.001439
A_OB_2.1999999999999997_1.0_6,COM,0.400128,1.000723,2.298,3.098,0.404,63759.218556,60796.001439
A_OB_2.1999999999999997_1.0_7,COM,1.922228,1.002719,0.199,3.988,0.685,61078.092699,60796.001439
A_OB_2.1999999999999997_1.0_8,COM,0.456227,1.001608,0.969,1.894,0.789,60826.018048,60796.001439
A_OB_2.1999999999999997_1.0_9,COM,0.249867,1.000927,1.178,0.754,3.09,63670.981421,60796.001439
A_OB_2.1999999999999997_1.0_10,COM,0.866592,1.002624,1.786,0.485,4.475,61531.655103,60796.001439
A_OB_2.1999999999999997_1.0_11,COM,0.386442,1.0011,2.094,4.307,1.616,61924.699411,60796.001439
A_OB_2.1999999999999997_1.0_12,COM,0.85335,1.007349,1.77,5.858,3.841,63344.50799,60796.001439
A_OB_2.1999999999999997_1.0_13,COM,0.398331,1.002537,1.479,1.112,1.289,64029.970108,60796.001439
A_OB_2.1999999999999997_1.0_14,COM,0.747365,1.006355,1.095,1.511,0.154,60919.904483,60796.001439
A_OB_2.1999999999999997_1.0_15,COM,0.727669,1.004394,1.22,2.9,1.521,62381.20995,60796.001439
A_OB_2.1999999999999997_1.0_16,COM,0.502154,1.003891,0.51,0.734,4.979,63748.074878,60796.001439
A_OB_2.1999999999999997_1.0_17,COM,1.356851,1.011788,1.199,4.919,4.781,63558.947172,60796.001439
A_OB_2.1999999999999997_1.0_18,COM,0.413337,1.00568,1.711,3.639,2.055,60755.50223,60796.001439
A_OB_2.1999999999999997_1.0_19,COM,1.215792,1.015113,1.596,3.096,5.044,64001.786418,60796.001439
A_OB_2.1999999999999997_1.0_20,COM,1.075533,1.01207,1.143,6.16,0.735,63392.280048,60796.001439
A_OB_2.1999999999999997_1.0_21,COM,1.166424,1.017787,1.799,5.488,1.158,61254.218965,60796.001439
A_OB_2.1999999999999997_1.0_22,COM,0.768955,1.011156,1.023,0.111,3.131,62831.992511,60796.001439
A_OB_2.1999999999999997_1.0_23,COM,0.792078,1.009485,0.305,4.851,2.288,61220.365958,60796.001439
A_OB_2.1999999999999997_1.0_24,COM,1.377741,1.021198,1.969,5.356,3.743,63351.024625,60796.001439
A_OB_2.1999999999999997_1.0_25,COM,0.500903,1.006324,1.247,1.489,5.883,60939.668099,60796.001439
