ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_1.2_1.0_0,COM,1.672065,1.009597,1.194,1.913,3.609,63988.280845,60796.001439
A_OB_1.2_1.0_1,COM,0.403528,1.003572,2.505,5.806,4.658,63851.3075,60796.001439
A_OB_1.2_1.0_2,COM,1.03623,1.018101,1.474,4.35,3.854,61505.604256,60796.001439
A_OB_1.2_1.0_3,COM,0.692656,1.010673,0.701,2.66,6.193,63037.701294,60796.001439
A_OB_1.2_1.0_4,COM,1.059698,1.019206,2.29,5.416,4.538,61708.637528,60796.001439
A_OB_1.2_1.0_5,COM,1.192666,1.03119,0.651,3.393,5.566,61670.804304,60796.001439
A_OB_1.2_1.0_6,COM,0.523184,1.012855,1.255,0.132,0.146,64193.15631,60796.001439
A_OB_1.2_1.0_7,COM,1.617718,1.038048,0.524,3.121,3.844,61688.091166,60796.001439
A_OB_1.2_1.0_8,COM,1.746631,1.070391,1.052,0.02,0.132,63529.744923,60796.001439
A_OB_1.2_1.0_9,COM,1.354871,1.0762,0.971,4.506,1.326,62448.504094,60796.001439
A_OB_1.2_1.0_10,COM,38.519918,3.001332,1.643,0.215,4.516,67346.724612,60796.001439
A_OB_1.2_1.0_11,COM,1.711501,1.114568,1.917,2.602,5.6,61603.360209,60796.001439
A_OB_1.2_1.0_12,COM,23.066868,2.58043,1.337,3.18,3.644,60884.358375,60796.001439
A_OB_1.2_1.0_13,COM,1.317363,1.076301,2.588,0.426,4.237,61125.942161,60796.001439
A_OB_1.2_1.0_14,COM,3.732957,1.259104,2.496,4.383,0.665,62162.872863,60796.001439
A_OB_1.2_1.0_15,COM,2.011177,1.117347,1.68,4.026,2.334,63348.740587,60796.001439
A_OB_1.2_1.0_16,COM,0.034398,1.002338,1.97,3.283,6.13,61838.648666,60796.001439
A_OB_1.2_1.0_17,COM,0.746979,1.063063,1.329,5.847,4.518,62719.139591,60796.001439
A_OB_1.2_1.0_18,COM,0.086455,1.006733,1.697,2.028,5.575,61941.223488,60796.001439
A_OB_1.2_1.0_19,COM,1.33305,1.113662,1.439,4.079,5.053,64056.562656,60796.001439
A_OB_1.2_1.0_20,COM,6.519854,1.646313,2.91,4.831,6.256,62710.66212,60796.001439
A_OB_1.2_1.0_21,COM,0.8617,1.081148,2.16,1.325,5.02,61387.898689,60796.001439
A_OB_1.2_1.0_22,COM,0.894453,1.087329,1.905,3.802,4.257,62131.030085,60796.001439
A_OB_1.2_1.0_23,COM,0.303802,1.032016,2.412,5.413,4.037,63004.573919,60796.001439
