ObjID,H_r,u-r,g-r,i-r,z-r,y-r,GS
A_M_1.2_1.0_0,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_1,21.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_2,7.17,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_3,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_4,22.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_5,9.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_6,25.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_7,24.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_8,22.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_9,22.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_10,20.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_11,25.13,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_12,24.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_13,21.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_14,22.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_15,24.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_16,25.61,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_17,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_18,22.54,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_19,12.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_20,25.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_21,16.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_22,21.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_23,8.3,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_24,14.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_25,9.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_26,25.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_27,24.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_28,24.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_29,15.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_30,24.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_31,24.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_32,11.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_33,18.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_34,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_35,10.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_36,25.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_37,22.81,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_38,24.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_39,20.97,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_40,12.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_41,13.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_42,22.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_43,24.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_44,20.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_45,24.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_46,25.05,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_47,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_48,6.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_49,23.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_50,7.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_51,20.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_52,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_53,6.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_54,5.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_55,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_56,24.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_57,8.08,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_58,15.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_59,16.83,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_60,23.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_61,18.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_62,20.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_63,20.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_64,23.24,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_65,22.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_66,19.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_67,24.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_68,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_69,22.9,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_70,21.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_71,22.93,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_72,20.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_73,23.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_74,24.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_75,17.0,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_76,25.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_77,18.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_78,5.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_79,13.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_80,10.35,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_81,21.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_82,22.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_83,25.5,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_84,11.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_85,24.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_86,23.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_87,24.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_88,24.72,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_89,22.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_90,15.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_91,24.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_92,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_93,19.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_94,22.89,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_95,25.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_96,18.37,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_97,17.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_98,25.1,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_99,23.65,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_100,21.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_101,24.73,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_102,17.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_103,20.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_104,21.66,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_105,18.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_106,20.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_107,19.51,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_108,20.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_109,19.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_110,19.33,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_111,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_112,21.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_113,18.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_114,24.88,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_115,18.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_116,24.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_117,21.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_118,24.82,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_119,20.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_120,24.98,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_121,17.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_122,10.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_123,16.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_124,19.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_125,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_126,21.52,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_127,25.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_128,24.62,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_129,12.79,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_130,16.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_131,23.91,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_132,20.58,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_M_1.2_1.0_133,23.99,2.31,0.73,-0.33,-0.5,-0.68,0.15
