ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_OB_3.5999999999999996_1.0_0,COM,0.086752,1.000092,2.047,1.123,4.713,64255.507245,60796.001439
A_OB_3.5999999999999996_1.0_1,COM,1.126543,1.000873,1.232,2.817,3.123,60942.231164,60796.001439
A_OB_3.5999999999999996_1.0_2,COM,1.406498,1.001555,0.977,4.92,5.157,63099.695924,60796.001439
A_OB_3.5999999999999996_1.0_3,COM,1.126543,1.000873,1.232,2.817,3.123,60942.231164,60796.001439
A_OB_3.5999999999999996_1.0_4,COM,1.39147,1.000936,3.056,2.306,1.993,63386.909564,60796.001439
A_OB_3.5999999999999996_1.0_5,COM,0.354865,1.000312,1.532,0.325,4.954,61437.6407,60796.001439
A_OB_3.5999999999999996_1.0_6,COM,0.329611,1.000267,0.975,0.209,0.923,61197.025827,60796.001439
A_OB_3.5999999999999996_1.0_7,COM,0.376937,1.000251,0.928,5.101,1.337,64284.549139,60796.001439
A_OB_3.5999999999999996_1.0_8,COM,0.103223,1.00009,2.137,2.337,5.898,63691.755926,60796.001439
A_OB_3.5999999999999996_1.0_9,COM,1.420186,1.000196,1.573,5.704,3.143,62834.490963,60796.001439
A_OB_3.5999999999999996_1.0_10,COM,0.957357,1.000734,0.619,1.978,4.172,61077.367881,60796.001439
A_OB_3.5999999999999996_1.0_11,COM,1.330578,1.001464,1.297,2.879,3.168,61329.309875,60796.001439
A_OB_3.5999999999999996_1.0_12,COM,0.7445,1.000842,1.562,0.617,3.189,60786.934645,60796.001439
A_OB_3.5999999999999996_1.0_13,COM,0.949592,1.000667,1.689,0.227,0.806,61120.415924,60796.001439
A_OB_3.5999999999999996_1.0_14,COM,0.103223,1.00009,2.137,2.337,5.898,63691.755926,60796.001439
A_OB_3.5999999999999996_1.0_15,COM,1.688674,1.000889,1.539,2.492,6.126,63803.303162,60796.001439
A_OB_3.5999999999999996_1.0_16,COM,0.830771,1.000089,1.998,0.945,1.424,64152.104584,60796.001439
A_OB_3.5999999999999996_1.0_17,COM,0.799439,1.001032,1.685,4.203,4.008,62857.998187,60796.001439
A_OB_3.5999999999999996_1.0_18,COM,0.239204,1.000283,1.258,5.404,2.882,62148.488715,60796.001439
A_OB_3.5999999999999996_1.0_19,COM,1.420186,1.000196,1.573,5.704,3.143,62834.490963,60796.001439
A_OB_3.5999999999999996_1.0_20,COM,0.421541,1.00007,2.038,5.216,3.472,61205.983923,60796.001439
A_OB_3.5999999999999996_1.0_21,COM,1.462274,1.00139,2.336,5.105,4.492,61481.70869,60796.001439
A_OB_3.5999999999999996_1.0_22,COM,1.539148,1.001371,1.181,4.157,2.952,62971.682597,60796.001439
A_OB_3.5999999999999996_1.0_23,COM,0.830771,1.000089,1.998,0.945,1.424,64152.104584,60796.001439
A_OB_3.5999999999999996_1.0_24,COM,1.420186,1.000196,1.573,5.704,3.143,62834.490963,60796.001439
A_OB_3.5999999999999996_1.0_25,COM,1.414827,1.000944,2.497,4.395,3.063,64195.76347,60796.001439
A_OB_3.5999999999999996_1.0_26,COM,1.740514,1.001715,2.09,5.538,2.919,61588.023361,60796.001439
A_OB_3.5999999999999996_1.0_27,COM,0.831337,1.000509,0.918,0.808,2.165,60833.486902,60796.001439
A_OB_3.5999999999999996_1.0_28,COM,0.548195,1.00056,1.015,4.467,5.384,62163.134785,60796.001439
A_OB_3.5999999999999996_1.0_29,COM,1.043716,1.000744,1.73,0.489,4.591,64410.031174,60796.001439
A_OB_3.5999999999999996_1.0_30,COM,0.9053,1.000735,1.905,1.913,4.904,64171.838175,60796.001439
A_OB_3.5999999999999996_1.0_31,COM,0.057588,1.000033,1.496,1.963,6.194,63274.92261,60796.001439
A_OB_3.5999999999999996_1.0_32,COM,1.189745,1.000118,2.559,6.203,1.398,62363.175948,60796.001439
A_OB_3.5999999999999996_1.0_33,COM,1.049209,1.000295,0.35,5.898,3.501,63206.84207,60796.001439
A_OB_3.5999999999999996_1.0_34,COM,0.103223,1.00009,2.137,2.337,5.898,63691.755926,60796.001439
A_OB_3.5999999999999996_1.0_35,COM,0.831337,1.000509,0.918,0.808,2.165,60833.486902,60796.001439
A_OB_3.5999999999999996_1.0_36,COM,1.189745,1.000118,2.559,6.203,1.398,62363.175948,60796.001439
A_OB_3.5999999999999996_1.0_37,COM,0.7445,1.000842,1.562,0.617,3.189,60786.934645,60796.001439
