ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,25.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,25.47,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,22.94,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,25.44,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,21.27,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,24.22,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,21.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,24.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,25.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,24.23,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,25.38,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,24.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,19.77,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,24.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,22.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,25.25,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,15.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,25.28,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,15.8,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,18.26,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,25.14,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,25.36,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,24.39,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,20.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,22.92,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,12.46,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,21.67,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,22.15,2.31,0.73,-0.33,-0.5,-0.68,0.15
