ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_1.7999999999999998_1.0_0,COM,1.098029,1.01247,2.422,5.141,2.85,63181.07685087724,60980.00158187724
A_M_1.7999999999999998_1.0_1,COM,1.032137,1.029386,2.013,0.385,1.632,61394.82703987724,60980.00158187724
A_M_1.7999999999999998_1.0_2,COM,0.397384,1.01195,1.973,3.722,2.105,63802.98417087724,60980.00158187724
A_M_1.7999999999999998_1.0_3,COM,0.28007,1.008299,1.45,4.455,5.594,64047.522210877236,60980.00158187724
A_M_1.7999999999999998_1.0_4,COM,0.342358,1.011469,1.451,3.613,0.648,63539.096914877235,60980.00158187724
A_M_1.7999999999999998_1.0_5,COM,0.051802,1.002132,2.677,1.484,3.017,60936.76200487724,60980.00158187724
A_M_1.7999999999999998_1.0_6,COM,0.510087,1.018138,1.542,3.685,3.003,60959.350121877236,60980.00158187724
A_M_1.7999999999999998_1.0_7,COM,0.983739,1.05237,1.633,2.352,3.831,61584.27033187724,60980.00158187724
A_M_1.7999999999999998_1.0_8,COM,0.16949,1.010371,1.12,5.151,4.504,64161.99892687724,60980.00158187724
A_M_1.7999999999999998_1.0_9,COM,0.548423,1.034314,2.744,1.274,5.905,64477.117354877235,60980.00158187724
A_M_1.7999999999999998_1.0_10,COM,0.997941,1.0732,1.484,5.151,3.805,62062.15445787724,60980.00158187724
A_M_1.7999999999999998_1.0_11,COM,1.626293,1.116252,0.446,0.273,1.284,63534.20973987724,60980.00158187724
A_M_1.7999999999999998_1.0_12,COM,2.676894,1.268856,2.392,0.298,4.631,61635.52665187724,60980.00158187724
A_M_1.7999999999999998_1.0_13,COM,1.251113,1.116766,1.834,5.261,4.123,61298.23159287724,60980.00158187724
A_M_1.7999999999999998_1.0_14,COM,1.401829,1.169894,1.861,5.033,3.715,64250.920289877235,60980.00158187724
A_M_1.7999999999999998_1.0_15,COM,0.53335,1.087094,2.945,5.802,0.767,64209.21398987724,60980.00158187724
A_M_1.7999999999999998_1.0_16,COM,0.108278,1.015339,2.464,0.483,0.114,62549.87958087724,60980.00158187724
A_M_1.7999999999999998_1.0_17,COM,1.357859,1.197702,2.463,5.33,3.965,62204.116605877236,60980.00158187724
A_M_1.7999999999999998_1.0_18,COM,0.019374,1.002742,2.335,4.53,3.515,62564.188687877235,60980.00158187724
A_M_1.7999999999999998_1.0_19,COM,1.923072,1.288804,2.126,1.829,5.842,61246.75767587724,60980.00158187724
A_M_1.7999999999999998_1.0_20,COM,1.698801,1.24506,2.263,4.611,4.623,61780.29605687724,60980.00158187724
A_M_1.7999999999999998_1.0_21,COM,1.429651,1.219124,2.685,0.786,3.113,63125.80985687724,60980.00158187724
