ObjID,FORMAT,q,e,inc,node,argPeri,t_p_MJD_TDB,epochMJD_TDB
A_M_2.9999999999999996_1.0_0,COM,0.487365,1.000261,1.586,0.562,2.663,62157.27142487724,60980.00158187724
A_M_2.9999999999999996_1.0_1,COM,1.352229,1.001213,2.055,4.005,3.512,62491.79579687724,60980.00158187724
A_M_2.9999999999999996_1.0_2,COM,0.787593,1.001456,1.191,5.129,5.053,63122.47754087724,60980.00158187724
A_M_2.9999999999999996_1.0_3,COM,0.161501,1.000471,2.879,1.145,2.426,62127.478663877235,60980.00158187724
A_M_2.9999999999999996_1.0_4,COM,1.163196,1.001776,1.28,6.123,5.589,62767.551438877235,60980.00158187724
A_M_2.9999999999999996_1.0_5,COM,0.443475,1.001836,1.831,4.838,3.408,63173.19743087724,60980.00158187724
A_M_2.9999999999999996_1.0_6,COM,0.041493,1.000121,0.584,3.604,4.654,62281.32459687724,60980.00158187724
A_M_2.9999999999999996_1.0_7,COM,0.797262,1.003174,0.862,4.821,6.014,63939.91653487724,60980.00158187724
A_M_2.9999999999999996_1.0_8,COM,1.364978,1.004043,2.347,2.376,1.0,64558.91307387724,60980.00158187724
A_M_2.9999999999999996_1.0_9,COM,1.376382,1.004548,0.476,4.705,5.626,63103.24661787724,60980.00158187724
A_M_2.9999999999999996_1.0_10,COM,0.686997,1.00219,2.343,1.967,4.342,62953.73254387724,60980.00158187724
A_M_2.9999999999999996_1.0_11,COM,1.396538,1.002075,0.785,2.581,5.022,64145.39565687724,60980.00158187724
A_M_2.9999999999999996_1.0_12,COM,1.272487,1.005906,1.191,2.991,4.734,61170.77615387724,60980.00158187724
A_M_2.9999999999999996_1.0_13,COM,0.843125,1.001535,2.458,5.979,1.481,62782.44434987724,60980.00158187724
A_M_2.9999999999999996_1.0_14,COM,1.648624,1.005759,1.596,0.284,5.025,63448.70499487724,60980.00158187724
A_M_2.9999999999999996_1.0_15,COM,0.323325,1.001342,0.64,2.534,1.845,63241.047782877235,60980.00158187724
A_M_2.9999999999999996_1.0_16,COM,0.66168,1.002806,0.525,4.005,5.559,61213.39022987724,60980.00158187724
A_M_2.9999999999999996_1.0_17,COM,1.122301,1.007556,1.514,0.971,5.014,61798.501103877235,60980.00158187724
A_M_2.9999999999999996_1.0_18,COM,0.473529,1.004238,1.785,5.08,5.484,63549.140415877235,60980.00158187724
A_M_2.9999999999999996_1.0_19,COM,1.493044,1.008459,2.528,6.128,4.997,61338.539252877235,60980.00158187724
A_M_2.9999999999999996_1.0_20,COM,0.269376,1.001853,2.924,6.089,4.716,62615.63179387724,60980.00158187724
A_M_2.9999999999999996_1.0_21,COM,0.503972,1.003928,1.216,4.622,3.975,63733.437829877235,60980.00158187724
A_M_2.9999999999999996_1.0_22,COM,0.470691,1.005067,1.804,1.436,2.807,61169.983951877235,60980.00158187724
A_M_2.9999999999999996_1.0_23,COM,0.892021,1.007246,2.771,6.071,4.874,62247.50485187724,60980.00158187724
A_M_2.9999999999999996_1.0_24,COM,0.598257,1.003237,2.169,2.265,5.494,63063.035729877236,60980.00158187724
A_M_2.9999999999999996_1.0_25,COM,0.323578,1.001801,2.637,1.072,3.163,61203.44185387724,60980.00158187724
A_M_2.9999999999999996_1.0_26,COM,0.876431,1.007746,0.508,0.479,2.257,62741.66591687724,60980.00158187724
A_M_2.9999999999999996_1.0_27,COM,0.434164,1.002525,1.405,5.743,2.234,61488.38107287724,60980.00158187724
A_M_2.9999999999999996_1.0_28,COM,0.628038,1.005732,2.014,6.194,1.001,63635.965961877235,60980.00158187724
A_M_2.9999999999999996_1.0_29,COM,1.466915,1.010618,1.489,2.873,2.936,64030.966626877234,60980.00158187724
A_M_2.9999999999999996_1.0_30,COM,1.171971,1.005912,1.958,4.121,3.477,63394.27877087724,60980.00158187724
A_M_2.9999999999999996_1.0_31,COM,0.684238,1.011279,2.008,1.938,5.616,63790.93146187724,60980.00158187724
