ObjID,H_g,u-r,g-r,i-r,z-r,y-r,GS
A_OB_1.2_1.0_0,16.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_1,23.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_2,24.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_3,22.09,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_4,22.78,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_5,23.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_6,22.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_7,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_8,19.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_9,25.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_10,24.43,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_11,7.59,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_12,23.31,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_13,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_14,24.2,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_15,17.57,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_16,23.48,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_17,22.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_18,24.64,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_19,11.7,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_20,24.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_21,23.18,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_22,22.45,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_23,25.53,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_24,25.4,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_25,25.04,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_26,25.11,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_27,23.68,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_28,24.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_29,17.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_30,23.29,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_31,24.34,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_32,20.01,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_33,23.96,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_34,23.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_35,24.19,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_36,21.42,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_37,23.74,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_38,25.6,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_39,25.56,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_40,24.85,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_41,25.16,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_42,20.84,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_43,23.63,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_44,12.12,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_45,21.21,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_46,13.06,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_47,23.76,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_48,24.49,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_49,21.55,2.31,0.73,-0.33,-0.5,-0.68,0.15
A_OB_1.2_1.0_50,22.71,2.31,0.73,-0.33,-0.5,-0.68,0.15
